age,region,face_confidence,gender,dominant_gender,race,dominant_race,emotion,dominant_emotion,file_name
46,"{'x': 567, 'y': 288, 'w': 636, 'h': 636}",4.382812173280399,"{'Woman': 0.01741113228490576, 'Man': 99.98258948326111}",Man,"{'asian': 96.49754145726808, 'indian': 0.22594490038275125, 'black': 0.0038697917749329225, 'white': 0.06420784430513347, 'middle eastern': 0.0003814225692594023, 'latino hispanic': 3.2080588911806878}",asian,"{'angry': 22.900205850601196, 'disgust': 0.37066845688968897, 'fear': 26.868265867233276, 'happy': 0.9270789101719856, 'sad': 21.032436192035675, 'surprise': 0.3998575732111931, 'neutral': 27.501487731933594}",neutral,3391976.jpg
24,"{'x': 933, 'y': 400, 'w': 424, 'h': 424}",4.672314028197434,"{'Woman': 15.413105487823486, 'Man': 84.58688855171204}",Man,"{'asian': 8.191187679767609, 'indian': 3.3830173313617706, 'black': 1.9455881789326668, 'white': 53.4095823764801, 'middle eastern': 16.436487436294556, 'latino hispanic': 16.63413792848587}",white,"{'angry': 0.00114599433800322, 'disgust': 2.2887773829514436e-12, 'fear': 4.33068265692782e-05, 'happy': 99.99589920043945, 'sad': 1.4234437628601881e-05, 'surprise': 0.002887926166295074, 'neutral': 6.530133589421894e-06}",happy,68749995.jpg
28,"{'x': 1100, 'y': 445, 'w': 275, 'h': 275}",6.926984967722092,"{'Woman': 99.6603012084961, 'Man': 0.3396959276869893}",Woman,"{'asian': 97.01724034650566, 'indian': 0.7615049823525537, 'black': 0.029907129974156916, 'white': 0.061757278351547026, 'middle eastern': 0.0006713239999916274, 'latino hispanic': 2.1289158018777252}",asian,"{'angry': 1.4917003188230638e-07, 'disgust': 1.4979289781214683e-12, 'fear': 3.483584265495665e-06, 'happy': 99.73710775375366, 'sad': 1.508439453346e-05, 'surprise': 0.0030307541237561963, 'neutral': 0.2598450053483248}",happy,13984942.jpg
37,"{'x': 697, 'y': 405, 'w': 169, 'h': 169}",7.975086169957649,"{'Woman': 0.0017039430531440303, 'Man': 99.99829530715942}",Man,"{'asian': 86.55912119854942, 'indian': 7.98572471567687, 'black': 0.11016243519335213, 'white': 0.911207792008852, 'middle eastern': 0.05711013899193871, 'latino hispanic': 4.37668055315978}",asian,"{'angry': 65.35525918006897, 'disgust': 6.019120290875435, 'fear': 20.39411813020706, 'happy': 0.001045370845531579, 'sad': 6.981920450925827, 'surprise': 0.005442055407911539, 'neutral': 1.2430953793227673}",angry,50874128.jpg
41,"{'x': 750, 'y': 233, 'w': 526, 'h': 526}",5.791125151037704,"{'Woman': 99.99394416809082, 'Man': 0.006059827865101397}",Woman,"{'asian': 3.2196260875909224, 'indian': 0.47609670000115634, 'black': 0.11913303495475233, 'white': 81.31873234287114, 'middle eastern': 5.740816579363754, 'latino hispanic': 9.1255929618367}",white,"{'angry': 21.09207808971405, 'disgust': 4.373546689748764, 'fear': 12.015451490879059, 'happy': 6.3533879816532135, 'sad': 21.940715610980988, 'surprise': 0.8185833692550659, 'neutral': 33.40623676776886}",neutral,78032930.jpg
27,"{'x': 167, 'y': 213, 'w': 678, 'h': 678}",8.664182953012642,"{'Woman': 0.04413250426296145, 'Man': 99.95586276054382}",Man,"{'asian': 0.4386540502309799, 'indian': 4.234832152724266, 'black': 0.6665702909231186, 'white': 25.74629783630371, 'middle eastern': 44.92905139923096, 'latino hispanic': 23.984593152999878}",middle eastern,"{'angry': 0.014240065623413957, 'disgust': 1.1983865281649373e-05, 'fear': 0.013330819705196154, 'happy': 7.8596045291188075, 'sad': 0.13025203564775203, 'surprise': 0.007225067086894339, 'neutral': 91.9753367886148}",neutral,image_1808.jpg
28,"{'x': 623, 'y': 390, 'w': 270, 'h': 270}",5.989292143261991,"{'Woman': 0.4359730053693056, 'Man': 99.56402778625488}",Man,"{'asian': 99.99890327453613, 'indian': 1.3133703014034381e-06, 'black': 2.5285724902790463e-09, 'white': 0.0008923255336412694, 'middle eastern': 3.148001581632087e-08, 'latino hispanic': 0.00020270149434509221}",asian,"{'angry': 0.6289487704634666, 'disgust': 0.00010362414286646526, 'fear': 1.625741459429264, 'happy': 3.625306114554405, 'sad': 0.578869367018342, 'surprise': 0.1201668637804687, 'neutral': 93.4208631515503}",neutral,10398160.jpg
21,"{'x': 993, 'y': 409, 'w': 319, 'h': 319}",6.8869381036493,"{'Woman': 99.27936792373657, 'Man': 0.7206303533166647}",Woman,"{'asian': 1.2637030333280563, 'indian': 0.11542905122041702, 'black': 0.029658060520887375, 'white': 85.76114177703857, 'middle eastern': 3.937426581978798, 'latino hispanic': 8.892643451690674}",white,"{'angry': 0.1790439011529088, 'disgust': 1.8869637585794408e-05, 'fear': 0.18033204833045602, 'happy': 7.284087687730789, 'sad': 1.7556201666593552, 'surprise': 0.007445577648468316, 'neutral': 90.59345722198486}",neutral,62454648.jpg
24,"{'x': 1358, 'y': 552, 'w': 95, 'h': 95}",4.961927057651337,"{'Woman': 6.746354699134827, 'Man': 93.25364232063293}",Man,"{'asian': 0.20296779739664778, 'indian': 0.7693634361394308, 'black': 0.13598273154617735, 'white': 76.58931473429887, 'middle eastern': 16.58390114211447, 'latino hispanic': 5.7184710781855035}",white,"{'angry': 0.0008032512165681252, 'disgust': 4.290504665821165e-09, 'fear': 96.74015025735797, 'happy': 0.0006641643663230533, 'sad': 3.1793018835366893, 'surprise': 0.0001404941569557423, 'neutral': 0.0789390109033293}",fear,62454648.jpg
35,"{'x': 147, 'y': 182, 'w': 731, 'h': 731}",7.922926125058439,"{'Woman': 97.4385678768158, 'Man': 2.5614354759454727}",Woman,"{'asian': 23.065826181520592, 'indian': 1.7100627622045732, 'black': 0.40872593052541795, 'white': 54.938468631414686, 'middle eastern': 5.955003556907389, 'latino hispanic': 13.921912844295075}",white,"{'angry': 0.13770240580112866, 'disgust': 1.1682579830137913e-13, 'fear': 94.977248313755, 'happy': 4.312049083465447, 'sad': 6.124587182273998e-05, 'surprise': 6.16576227625156e-05, 'neutral': 0.5728732111605154}",fear,image_1185.jpg
24,"{'x': 155, 'y': 200, 'w': 698, 'h': 698}",10.080858025874477,"{'Woman': 25.979581475257874, 'Man': 74.02041554450989}",Man,"{'asian': 15.730629476233783, 'indian': 1.361504873006955, 'black': 0.2275141150487524, 'white': 48.29477390113188, 'middle eastern': 7.392026347872454, 'latino hispanic': 26.993548632437154}",white,"{'angry': 3.6313877350510182e-06, 'disgust': 2.738047959962396e-10, 'fear': 0.001541525487436203, 'happy': 98.7791420484612, 'sad': 0.00025762657626943967, 'surprise': 0.0008028055115343486, 'neutral': 1.2182516456244414}",happy,image_943.jpg
37,"{'x': 559, 'y': 196, 'w': 197, 'h': 197}",4.861197102058213,"{'Woman': 0.004421916310093366, 'Man': 99.99557733535767}",Man,"{'asian': 95.43549472862544, 'indian': 0.525305078142276, 'black': 0.13001765670044343, 'white': 0.16241982040019984, 'middle eastern': 0.009533877483023034, 'latino hispanic': 3.737220095131386}",asian,"{'angry': 0.05902801410089517, 'disgust': 0.0004460185475457106, 'fear': 0.0029851476898644603, 'happy': 0.6685670863727978, 'sad': 1.810802999782741, 'surprise': 0.011200310049410763, 'neutral': 97.44697197955679}",neutral,10321732.jpg
25,"{'x': 174, 'y': 214, 'w': 678, 'h': 678}",9.325989208125975,"{'Woman': 97.19938039779663, 'Man': 2.8006143867969513}",Woman,"{'asian': 6.036556783328706e-05, 'indian': 1.2934970072819851e-05, 'black': 1.4889578459076347e-07, 'white': 99.6099591255188, 'middle eastern': 0.1070805243216455, 'latino hispanic': 0.2828907920047641}",white,"{'angry': 0.16612148436882998, 'disgust': 6.536326216850898e-05, 'fear': 2.343422500397116, 'happy': 2.87154836932113, 'sad': 0.8826314066428784, 'surprise': 0.1939467619290508, 'neutral': 93.54226550711783}",neutral,image_8575.jpg
26,"{'x': 1120, 'y': 470, 'w': 144, 'h': 144}",6.854670050845016,"{'Woman': 0.07028178661130369, 'Man': 99.92971420288086}",Man,"{'asian': 95.19939365379734, 'indian': 0.5631524809482671, 'black': 0.011879819755551338, 'white': 1.423147024738434, 'middle eastern': 0.023217848359499676, 'latino hispanic': 2.7792149742501944}",asian,"{'angry': 0.002766250145214144, 'disgust': 0.0011667764738376718, 'fear': 0.003019333780684974, 'happy': 96.90383076667786, 'sad': 0.019142415840178728, 'surprise': 0.009824189328355715, 'neutral': 3.060256689786911}",happy,14364844.jpg
30,"{'x': 144, 'y': 206, 'w': 720, 'h': 720}",12.847186103637796,"{'Woman': 99.98019337654114, 'Man': 0.01981384993996471}",Woman,"{'asian': 0.0011301844097033609, 'indian': 0.0016978396160993725, 'black': 7.534303136935705e-06, 'white': 96.67446613311768, 'middle eastern': 1.2714976444840431, 'latino hispanic': 2.0512014627456665}",white,"{'angry': 11.57369012079776, 'disgust': 0.1349298247466877, 'fear': 24.72864685825389, 'happy': 0.09077440440613951, 'sad': 59.043196382713106, 'surprise': 0.06739703641590693, 'neutral': 4.361367485604732}",sad,image_3225.jpg
35,"{'x': 508, 'y': 366, 'w': 360, 'h': 360}",5.46016113756923,"{'Woman': 99.21022057533264, 'Man': 0.7897834293544292}",Woman,"{'asian': 99.81173279145565, 'indian': 0.00041014067959808096, 'black': 4.615290710093737e-06, 'white': 0.12075047431880542, 'middle eastern': 3.603956454410054e-05, 'latino hispanic': 0.06705692868373649}",asian,"{'angry': 0.005476598016684875, 'disgust': 7.931822665341315e-06, 'fear': 0.026522966800257564, 'happy': 99.94416832923889, 'sad': 1.3528924114325491e-05, 'surprise': 3.077353483149636e-05, 'neutral': 0.023781451454851776}",happy,12702881.jpg
26,"{'x': 160, 'y': 205, 'w': 698, 'h': 698}",9.527601954701822,"{'Woman': 26.754236221313477, 'Man': 73.24576377868652}",Man,"{'asian': 2.787275219695283, 'indian': 3.484003453493324, 'black': 0.27865245270892697, 'white': 37.81811522353382, 'middle eastern': 15.884845905592794, 'latino hispanic': 39.74710939807352}",latino hispanic,"{'angry': 0.08050132892094553, 'disgust': 0.00011091816531916265, 'fear': 0.2420478267595172, 'happy': 6.492796540260315, 'sad': 1.4979002065956593, 'surprise': 0.07876749732531607, 'neutral': 91.60787463188171}",neutral,image_2439.jpg
39,"{'x': 598, 'y': 416, 'w': 323, 'h': 323}",5.476296069798991,"{'Woman': 4.564822092652321, 'Man': 95.43517827987671}",Man,"{'asian': 0.44206235875936045, 'indian': 0.032780024506297765, 'black': 0.0032386895104523214, 'white': 92.68782822038791, 'middle eastern': 2.2130706503307045, 'latino hispanic': 4.621016800878429}",white,"{'angry': 0.30787404216092323, 'disgust': 1.461563226456512e-10, 'fear': 2.4430872188346912e-06, 'happy': 99.05802618765519, 'sad': 0.0911236399190259, 'surprise': 5.724205981847489e-08, 'neutral': 0.5429704957639581}",happy,47219004.jpg
33,"{'x': 1123, 'y': 319, 'w': 347, 'h': 347}",5.082676054851618,"{'Woman': 99.74834322929382, 'Man': 0.251658633351326}",Woman,"{'asian': 99.99932050704956, 'indian': 0.00026830582555703586, 'black': 1.937412036356889e-09, 'white': 0.00014713363043483696, 'middle eastern': 4.452859608816695e-09, 'latino hispanic': 0.0002652239572853432}",asian,"{'angry': 0.03704075061250478, 'disgust': 7.59204088485177e-09, 'fear': 0.028455702704377472, 'happy': 0.1175323617644608, 'sad': 0.34800413995981216, 'surprise': 0.03169550618622452, 'neutral': 99.43727254867554}",neutral,4700865.jpg
31,"{'x': 1136, 'y': 210, 'w': 377, 'h': 377}",10.898582059133332,"{'Woman': 99.88129138946533, 'Man': 0.11871129972860217}",Woman,"{'asian': 63.7913703918457, 'indian': 9.20366421341896, 'black': 2.783425524830818, 'white': 4.3717410415410995, 'middle eastern': 1.4978882856667042, 'latino hispanic': 18.35191249847412}",asian,"{'angry': 0.00114012573249056, 'disgust': 4.0239939158581706e-08, 'fear': 0.00866284390212968, 'happy': 73.32091927528381, 'sad': 0.0007221209216368152, 'surprise': 0.0006606475380976917, 'neutral': 26.667895913124084}",happy,47104739.jpg
29,"{'x': 1550, 'y': 201, 'w': 59, 'h': 59}",-0.7474968783208169,"{'Woman': 22.14592844247818, 'Man': 77.85407304763794}",Man,"{'asian': 2.4358961320457535, 'indian': 5.381685443621007, 'black': 9.841126790113854, 'white': 42.1993101954049, 'middle eastern': 25.705669862369888, 'latino hispanic': 14.436312880296283}",white,"{'angry': 1.458223495607067e-05, 'disgust': 3.77978615248611e-15, 'fear': 2.6621915124172872, 'happy': 0.2003762524799259, 'sad': 0.6057513307482797, 'surprise': 0.00035851398797201244, 'neutral': 96.53130749054596}",neutral,57386401.jpg
18,"{'x': 890, 'y': 544, 'w': 244, 'h': 244}",3.6399730834527873,"{'Woman': 1.368503738194704, 'Man': 98.63150119781494}",Man,"{'asian': 99.59081406483818, 'indian': 0.0910031543098425, 'black': 0.0004015052151099476, 'white': 0.023812524087729943, 'middle eastern': 7.418024413068721e-05, 'latino hispanic': 0.2939002240255742}",asian,"{'angry': 1.0983709623957827, 'disgust': 0.001799040215522654, 'fear': 3.807950101250422, 'happy': 72.11791540597861, 'sad': 9.800289249454647, 'surprise': 3.253597408961941, 'neutral': 9.92008044363027}",happy,66748310.jpg
29,"{'x': 1232, 'y': 242, 'w': 516, 'h': 516}",7.739896025217604,"{'Woman': 99.87579584121704, 'Man': 0.12420505518093705}",Woman,"{'asian': 75.8039116859436, 'indian': 4.998241737484932, 'black': 0.5110109690576792, 'white': 1.6223231330513954, 'middle eastern': 0.22188520524650812, 'latino hispanic': 16.842631995677948}",asian,"{'angry': 7.1196407079696655, 'disgust': 3.1815709178317775e-06, 'fear': 0.9782374836504459, 'happy': 5.266262093073237e-07, 'sad': 89.98202085494995, 'surprise': 1.2858393461101514e-05, 'neutral': 1.9200880080461502}",sad,39243928.jpg
28,"{'x': 845, 'y': 467, 'w': 440, 'h': 440}",5.719617097347509,"{'Woman': 2.5890229269862175, 'Man': 97.41098284721375}",Man,"{'asian': 15.220732662590425, 'indian': 34.200917577634144, 'black': 28.445973581555656, 'white': 2.3704384421779583, 'middle eastern': 1.9764404250454395, 'latino hispanic': 17.785491909326087}",indian,"{'angry': 6.3462600111961365, 'disgust': 40.64984619617462, 'fear': 13.787369430065155, 'happy': 25.109708309173584, 'sad': 12.473442405462265, 'surprise': 0.04450031847227365, 'neutral': 1.588875986635685}",disgust,81276269.jpg
36,"{'x': 6, 'y': 1093, 'w': 56, 'h': 56}",3.969684090174269,"{'Woman': 38.5006308555603, 'Man': 61.49936318397522}",Man,"{'asian': 5.556132644414902, 'indian': 0.4231552593410015, 'black': 0.21000578999519348, 'white': 87.00274229049683, 'middle eastern': 4.0069375187158585, 'latino hispanic': 2.801026962697506}",white,"{'angry': 11.802419275045395, 'disgust': 0.00031319764275394846, 'fear': 1.317184790968895, 'happy': 0.38237464614212513, 'sad': 4.469664394855499, 'surprise': 0.043156897299923, 'neutral': 81.9848895072937}",neutral,49091400.jpg
31,"{'x': 115, 'y': 194, 'w': 760, 'h': 760}",7.915023057139479,"{'Woman': 91.84346199035645, 'Man': 8.156541734933853}",Woman,"{'asian': 99.99974966049194, 'indian': 1.5152686216879374e-05, 'black': 2.460177894736404e-09, 'white': 0.00014264782066675252, 'middle eastern': 3.0885519836099107e-09, 'latino hispanic': 9.135172831520322e-05}",asian,"{'angry': 0.12151972623541951, 'disgust': 2.5694779992591066e-05, 'fear': 0.15461136354133487, 'happy': 6.169046089053154, 'sad': 0.5001004785299301, 'surprise': 0.08355445461347699, 'neutral': 92.97114610671997}",neutral,image_278.jpg
26,"{'x': 925, 'y': 229, 'w': 179, 'h': 179}",9.975359054689761,"{'Woman': 97.05313444137573, 'Man': 2.9468700289726257}",Woman,"{'asian': 2.1918119862675667, 'indian': 0.29797537717968225, 'black': 0.022247609740588814, 'white': 82.53903388977051, 'middle eastern': 5.246917903423309, 'latino hispanic': 9.702014178037643}",white,"{'angry': 1.2662319109901787e-10, 'disgust': 1.8456603732753852e-20, 'fear': 3.207274042038402e-15, 'happy': 99.94946718215942, 'sad': 4.139494736571381e-10, 'surprise': 1.3008026947258777e-09, 'neutral': 0.050534598995000124}",happy,58557908.jpg
24,"{'x': 1374, 'y': 1133, 'w': 73, 'h': 73}",3.0536571232951246,"{'Woman': 22.412729263305664, 'Man': 77.58727073669434}",Man,"{'asian': 3.1028952449560165, 'indian': 0.7313113193958998, 'black': 0.17149600898846984, 'white': 74.08214807510376, 'middle eastern': 13.605651259422302, 'latino hispanic': 8.306501060724258}",white,"{'angry': 24.510912597179413, 'disgust': 3.36962244773531e-06, 'fear': 70.38986086845398, 'happy': 1.7248379066586494, 'sad': 3.1209927052259445, 'surprise': 6.911052423674846e-05, 'neutral': 0.253321323543787}",fear,58557908.jpg
33,"{'x': 502, 'y': 326, 'w': 328, 'h': 328}",2.013520071923267,"{'Woman': 99.84887838363647, 'Man': 0.1511191832832992}",Woman,"{'asian': 91.6250164285312, 'indian': 0.4836566568855439, 'black': 0.021469841710356874, 'white': 2.2571430955614504, 'middle eastern': 0.05705728302864927, 'latino hispanic': 5.555655765870557}",asian,"{'angry': 1.4107899740338326, 'disgust': 0.33758741337805986, 'fear': 37.74442970752716, 'happy': 29.00763750076294, 'sad': 7.763858139514923, 'surprise': 1.3760356232523918, 'neutral': 22.359660267829895}",fear,79640812.jpg
27,"{'x': 155, 'y': 199, 'w': 707, 'h': 707}",10.438702026556712,"{'Woman': 99.99275207519531, 'Man': 0.00724332858226262}",Woman,"{'asian': 1.2691179290413857, 'indian': 2.0552173256874084, 'black': 0.3766926471143961, 'white': 48.732754588127136, 'middle eastern': 16.38265699148178, 'latino hispanic': 31.18356168270111}",white,"{'angry': 1.0841448849774338e-07, 'disgust': 1.9725090500260367e-14, 'fear': 1.8021996395223283e-08, 'happy': 98.25087785720825, 'sad': 2.8859045642093406e-05, 'surprise': 0.0001334470766778395, 'neutral': 1.748962327837944}",happy,image_1571.jpg
25,"{'x': 575, 'y': 435, 'w': 65, 'h': 65}",1.3031530761509202,"{'Woman': 22.750331461429596, 'Man': 77.24967002868652}",Man,"{'asian': 20.433571934700012, 'indian': 1.1212973855435848, 'black': 0.22084752563387156, 'white': 64.10651803016663, 'middle eastern': 8.899389952421188, 'latino hispanic': 5.218378081917763}",white,"{'angry': 76.93261504173279, 'disgust': 2.3911320146119408e-08, 'fear': 10.103102773427963, 'happy': 0.0010572137398412451, 'sad': 8.037535101175308, 'surprise': 0.0009575590411259327, 'neutral': 4.924733191728592}",angry,59133991.jpg
20,"{'x': 710, 'y': 415, 'w': 497, 'h': 497}",7.705691159411799,"{'Woman': 98.12639951705933, 'Man': 1.8736066296696663}",Woman,"{'asian': 0.4653853176018785, 'indian': 0.23228804568428074, 'black': 0.03160938401520306, 'white': 66.5963689444285, 'middle eastern': 7.346846601179039, 'latino hispanic': 25.32750519081981}",white,"{'angry': 3.251500402257079e-07, 'disgust': 7.632333892497456e-11, 'fear': 1.432188696526282e-05, 'happy': 99.05748963356018, 'sad': 7.924804634740212e-06, 'surprise': 0.0011197765161341522, 'neutral': 0.9413762949407101}",happy,59133991.jpg
36,"{'x': 808, 'y': 12, 'w': 517, 'h': 517}",-0.22643488697940484,"{'Woman': 27.909058332443237, 'Man': 72.09094166755676}",Man,"{'asian': 0.0001326530650658242, 'indian': 7.421382406391785e-05, 'black': 7.182356487334118e-07, 'white': 99.78604912757874, 'middle eastern': 0.10664154542610049, 'latino hispanic': 0.10710926726460457}",white,"{'angry': 0.10611574398353696, 'disgust': 0.00041254202187701594, 'fear': 4.181858152151108, 'happy': 79.05488014221191, 'sad': 2.5112567469477654, 'surprise': 0.012884268653579056, 'neutral': 14.132587611675262}",happy,82783500.jpg
28,"{'x': 173, 'y': 216, 'w': 696, 'h': 696}",7.804598938382696,"{'Woman': 92.41307973861694, 'Man': 7.586923241615295}",Woman,"{'asian': 15.064142644405365, 'indian': 4.580917209386826, 'black': 2.38576028496027, 'white': 36.26398742198944, 'middle eastern': 15.464189648628235, 'latino hispanic': 26.24100148677826}",white,"{'angry': 1.9226142899952947e-08, 'disgust': 2.614504749851032e-11, 'fear': 2.6059985766546667e-09, 'happy': 99.96860027313232, 'sad': 2.6007227482693906e-07, 'surprise': 3.01010905090493e-07, 'neutral': 0.03140493936371058}",happy,image_1491.jpg
40,"{'x': 686, 'y': 310, 'w': 352, 'h': 352}",8.329125031537842,"{'Woman': 99.2318868637085, 'Man': 0.768116069957614}",Woman,"{'asian': 99.99993443488684, 'indian': 5.792495717507335e-08, 'black': 1.2226622319748926e-12, 'white': 2.1127494969379322e-05, 'middle eastern': 1.4132585647485307e-11, 'latino hispanic': 4.44552140728928e-05}",asian,"{'angry': 0.014696655273983197, 'disgust': 2.3500441883228935e-08, 'fear': 0.0810225484291493, 'happy': 0.0002684971765086002, 'sad': 1.9390109219557596, 'surprise': 0.0873072183110397, 'neutral': 97.87769304977017}",neutral,22766112.jpg
25,"{'x': 1000, 'y': 463, 'w': 281, 'h': 281}",4.502942037186585,"{'Woman': 3.205268085002899, 'Man': 96.79473042488098}",Man,"{'asian': 0.2079894533380866, 'indian': 8.589600771665573, 'black': 1.267930306494236, 'white': 24.58101660013199, 'middle eastern': 60.01930236816406, 'latino hispanic': 5.334159731864929}",middle eastern,"{'angry': 44.33603286743164, 'disgust': 1.2607499025762081, 'fear': 3.017117828130722, 'happy': 17.965197563171387, 'sad': 28.27429473400116, 'surprise': 0.010551101149758324, 'neutral': 5.13606071472168}",angry,87106528.jpg
