age,region,face_confidence,gender,dominant_gender,race,dominant_race,emotion,dominant_emotion,file_name
49,"{'x': 634, 'y': 253, 'w': 494, 'h': 697}",0.9999555349349976,"{'Woman': 0.15620162012055516, 'Man': 99.84379410743713}",Man,"{'asian': 98.04160022239682, 'indian': 0.635335565243892, 'black': 0.0016457213717258204, 'white': 0.27336351574349216, 'middle eastern': 0.00032779599408524834, 'latino hispanic': 1.0477270613340066}",asian,"{'angry': 0.000945541887631407, 'disgust': 1.0138248462965294e-06, 'fear': 0.005679313471773639, 'happy': 84.1745138168335, 'sad': 0.05123256705701351, 'surprise': 0.0019901162886526436, 'neutral': 15.765638649463654}",happy,3391976.jpg
22,"{'x': 966, 'y': 418, 'w': 356, 'h': 408}",0.9998685121536255,"{'Woman': 1.88961923122406, 'Man': 98.1103777885437}",Man,"{'asian': 100.0, 'indian': 4.658744570673612e-09, 'black': 3.2067909685606712e-15, 'white': 5.036172590067167e-08, 'middle eastern': 9.978921621382514e-15, 'latino hispanic': 8.551260810563122e-08}",asian,"{'angry': 1.327989801458429e-10, 'disgust': 2.4074713293225627e-16, 'fear': 2.668177311038189e-10, 'happy': 99.99926090240479, 'sad': 6.528733283162058e-10, 'surprise': 1.434714846926255e-09, 'neutral': 0.0007424621799145825}",happy,68749995.jpg
41,"{'x': 1128, 'y': 437, 'w': 233, 'h': 313}",0.9999991655349731,"{'Woman': 99.5083212852478, 'Man': 0.4916782025247812}",Woman,"{'asian': 96.39156460762024, 'indian': 0.9419978596270084, 'black': 0.016025619697757065, 'white': 0.16890846891328692, 'middle eastern': 0.0024861581550794654, 'latino hispanic': 2.4790139868855476}",asian,"{'angry': 7.232810058229806e-06, 'disgust': 2.5420059001810992e-15, 'fear': 3.652622196034596e-07, 'happy': 99.88388417767098, 'sad': 3.471020107668139e-07, 'surprise': 0.011897394105667662, 'neutral': 0.10421506673053703}",happy,13984942.jpg
36,"{'x': 707, 'y': 389, 'w': 145, 'h': 185}",0.9999958276748657,"{'Woman': 0.23253695107996464, 'Man': 99.76746439933777}",Man,"{'asian': 50.975292921066284, 'indian': 15.070229768753052, 'black': 3.812114894390106, 'white': 5.96650168299675, 'middle eastern': 2.7808787301182747, 'latino hispanic': 21.39498144388199}",asian,"{'angry': 3.1676866114139557, 'disgust': 0.011018305667676032, 'fear': 65.67903161048889, 'happy': 7.002531674515922e-05, 'sad': 28.188589215278625, 'surprise': 0.0011169187018822413, 'neutral': 2.952483668923378}",fear,50874128.jpg
32,"{'x': 527, 'y': 496, 'w': 342, 'h': 396}",0.9951299428939819,"{'Woman': 52.947038412094116, 'Man': 47.05296456813812}",Woman,"{'asian': 100.0, 'indian': 1.4343861168275573e-09, 'black': 2.1378565252447562e-13, 'white': 4.580649815011384e-06, 'middle eastern': 3.492231189557854e-11, 'latino hispanic': 4.4428074552627095e-07}",asian,"{'angry': 6.379895172111243e-16, 'disgust': 3.461471115708059e-24, 'fear': 2.3678893390766652e-14, 'happy': 100.0, 'sad': 4.839432535128562e-13, 'surprise': 6.171782220995516e-14, 'neutral': 7.395049156366795e-09}",happy,12196761.jpg
26,"{'x': 739, 'y': 965, 'w': 19, 'h': 23}",0.7000822424888611,"{'Woman': 8.369024097919464, 'Man': 91.63097739219666}",Man,"{'asian': 39.08764123916626, 'indian': 2.5565767660737038, 'black': 1.3906384818255901, 'white': 33.48678946495056, 'middle eastern': 10.81138327717781, 'latino hispanic': 12.66697645187378}",asian,"{'angry': 1.1775387221597864, 'disgust': 1.8029228963031118e-06, 'fear': 26.084376936219748, 'happy': 1.0131388575219427, 'sad': 0.2413856009474755, 'surprise': 27.175022791327404, 'neutral': 44.3085339253267}",neutral,12196761.jpg
43,"{'x': 806, 'y': 211, 'w': 408, 'h': 565}",0.9997698664665222,"{'Woman': 99.98763799667358, 'Man': 0.012356600200291723}",Woman,"{'asian': 34.08273458480835, 'indian': 3.487493097782135, 'black': 1.4971202239394188, 'white': 34.77884531021118, 'middle eastern': 8.821375668048859, 'latino hispanic': 17.33243614435196}",white,"{'angry': 0.0005556362586245489, 'disgust': 2.9841628896609124e-05, 'fear': 0.037131852816904745, 'happy': 37.74008599041867, 'sad': 0.29453519945917134, 'surprise': 0.002235354538249894, 'neutral': 61.92542172367314}",neutral,78032930.jpg
32,"{'x': 179, 'y': 149, 'w': 571, 'h': 814}",0.999995231628418,"{'Woman': 0.4391048103570938, 'Man': 99.56089854240417}",Man,"{'asian': 0.0239457018324174, 'indian': 0.5118679255247116, 'black': 0.021061628649476916, 'white': 52.87473201751709, 'middle eastern': 35.5554461479187, 'latino hispanic': 11.012950539588928}",white,"{'angry': 0.014762637147214264, 'disgust': 6.896554793911491e-06, 'fear': 0.00707872022758238, 'happy': 98.43495488166809, 'sad': 0.009081796451937407, 'surprise': 0.0055318407248705626, 'neutral': 1.528579369187355}",happy,image_1808.jpg
42,"{'x': 886, 'y': 393, 'w': 179, 'h': 259}",0.9999896287918091,"{'Woman': 99.99152421951294, 'Man': 0.008480457472614944}",Woman,"{'asian': 83.03977251052856, 'indian': 1.8314020708203316, 'black': 0.08564040181227028, 'white': 3.6651968955993652, 'middle eastern': 0.2842805115506053, 'latino hispanic': 11.093714833259583}",asian,"{'angry': 99.98925328190644, 'disgust': 8.731832224875316e-15, 'fear': 2.2639802494356533e-06, 'happy': 0.008572400621961468, 'sad': 0.0016065932007128976, 'surprise': 2.8860317939711964e-13, 'neutral': 0.0005690110240636445}",angry,68143239.jpg
34,"{'x': 565, 'y': 374, 'w': 497, 'h': 706}",0.9999856948852539,"{'Woman': 30.59791624546051, 'Man': 69.40208077430725}",Man,"{'asian': 99.99516010284424, 'indian': 0.0006343080258375267, 'black': 8.320810707118653e-05, 'white': 0.0002659816800587578, 'middle eastern': 5.38383826409472e-07, 'latino hispanic': 0.0038601778214797378}",asian,"{'angry': 12.373261913864384, 'disgust': 1.7622759771219013e-13, 'fear': 0.0009807097480519695, 'happy': 6.97060416891779e-05, 'sad': 0.08429361783006872, 'surprise': 2.8898397738184222e-05, 'neutral': 87.54136114819514}",neutral,49552940.jpg
40,"{'x': 780, 'y': 556, 'w': 272, 'h': 298}",0.9992214441299438,"{'Woman': 81.94703459739685, 'Man': 18.052969872951508}",Woman,"{'asian': 0.04284083261154592, 'indian': 0.008308765245601535, 'black': 0.00015468611991309444, 'white': 97.97778129577637, 'middle eastern': 0.8701220154762268, 'latino hispanic': 1.1007994413375854}",white,"{'angry': 0.0008802954653219786, 'disgust': 7.144874275555324e-09, 'fear': 0.007143376569729298, 'happy': 2.0162709057331085, 'sad': 40.33299684524536, 'surprise': 1.7954285169707873e-06, 'neutral': 57.642704248428345}",neutral,62759750.jpg
22,"{'x': 634, 'y': 372, 'w': 227, 'h': 292}",0.9999815225601196,"{'Woman': 2.8187165036797523, 'Man': 97.18128442764282}",Man,"{'asian': 99.9946117401123, 'indian': 1.1629664697920816e-05, 'black': 3.363115896881652e-08, 'white': 0.003756942169275135, 'middle eastern': 1.1957312473498405e-06, 'latino hispanic': 0.0016202184269786812}",asian,"{'angry': 0.0034102293284377083, 'disgust': 1.2482855461098952e-10, 'fear': 0.01770848612068221, 'happy': 0.002095030686177779, 'sad': 0.09263689280487597, 'surprise': 2.733558517320489e-05, 'neutral': 99.88412261009216}",neutral,10398160.jpg
24,"{'x': 1027, 'y': 391, 'w': 246, 'h': 332}",0.9989843964576721,"{'Woman': 99.80483055114746, 'Man': 0.19516457105055451}",Woman,"{'asian': 2.0132558420300484, 'indian': 0.31539329793304205, 'black': 0.0538960041012615, 'white': 73.25226664543152, 'middle eastern': 5.34486398100853, 'latino hispanic': 19.02032196521759}",white,"{'angry': 0.09948337683454156, 'disgust': 0.01057199333445169, 'fear': 0.9291689842939377, 'happy': 18.430404365062714, 'sad': 4.939441010355949, 'surprise': 0.02851274039130658, 'neutral': 75.56241750717163}",neutral,62454648.jpg
20,"{'x': 281, 'y': 191, 'w': 545, 'h': 698}",0.9973055124282837,"{'Woman': 15.355397760868073, 'Man': 84.64459776878357}",Man,"{'asian': 72.31541275978088, 'indian': 2.5283928960561752, 'black': 0.5705342628061771, 'white': 6.779754161834717, 'middle eastern': 1.2354852631688118, 'latino hispanic': 16.570420563220978}",asian,"{'angry': 0.4355706740170717, 'disgust': 7.099995591453023e-09, 'fear': 20.290258526802063, 'happy': 0.007904101221356541, 'sad': 9.796172380447388, 'surprise': 26.133570075035095, 'neutral': 43.336522579193115}",neutral,image_1185.jpg
25,"{'x': 264, 'y': 208, 'w': 556, 'h': 729}",0.9991614818572998,"{'Woman': 4.397596046328545, 'Man': 95.60240507125854}",Man,"{'asian': 0.8124751038849354, 'indian': 0.28176833875477314, 'black': 0.04415000439621508, 'white': 73.91527891159058, 'middle eastern': 6.387903541326523, 'latino hispanic': 18.558421730995178}",white,"{'angry': 2.1739461803774798e-08, 'disgust': 5.407066361477282e-13, 'fear': 3.0565978101918627e-06, 'happy': 99.98024106261241, 'sad': 5.320069794436505e-06, 'surprise': 2.0905161219137332e-08, 'neutral': 0.01974450043421606}",happy,image_943.jpg
38,"{'x': 576, 'y': 178, 'w': 168, 'h': 220}",0.9995042085647583,"{'Woman': 0.032616357202641666, 'Man': 99.9673843383789}",Man,"{'asian': 90.08016108510958, 'indian': 3.3121213093851436, 'black': 0.37473472956004983, 'white': 1.3033544022316452, 'middle eastern': 0.052709457933147796, 'latino hispanic': 4.876913293968046}",asian,"{'angry': 12.050721049308777, 'disgust': 1.8392045050859451, 'fear': 1.7146674916148186, 'happy': 1.267872378230095, 'sad': 41.25393331050873, 'surprise': 0.020217943529132754, 'neutral': 41.85338020324707}",neutral,10321732.jpg
26,"{'x': 242, 'y': 198, 'w': 536, 'h': 702}",0.9999486207962036,"{'Woman': 99.11150932312012, 'Man': 0.8884916082024574}",Woman,"{'asian': 0.0005120160949445562, 'indian': 0.00013799848375128931, 'black': 3.0277536922085346e-06, 'white': 98.96330833435059, 'middle eastern': 0.2735910238698125, 'latino hispanic': 0.7624476682394743}",white,"{'angry': 0.012447483473586795, 'disgust': 4.8423179465850344e-08, 'fear': 0.3822945751872405, 'happy': 0.18800274658219496, 'sad': 0.20251571010891856, 'surprise': 0.001427246291801578, 'neutral': 99.21331400950635}",neutral,image_8575.jpg
31,"{'x': 1136, 'y': 466, 'w': 110, 'h': 148}",0.9999685287475586,"{'Woman': 0.25692691560834646, 'Man': 99.74307417869568}",Man,"{'asian': 97.53510937303956, 'indian': 0.9595330445190099, 'black': 0.002798051339935312, 'white': 0.14815850600799954, 'middle eastern': 0.001015400236197156, 'latino hispanic': 1.3533919925029274}",asian,"{'angry': 0.0007463084349909521, 'disgust': 0.000669489520304223, 'fear': 0.006334324252518356, 'happy': 85.8266728130969, 'sad': 0.1205730690310217, 'surprise': 0.0019775140943268277, 'neutral': 14.043023998376846}",happy,14364844.jpg
27,"{'x': 1273, 'y': 949, 'w': 58, 'h': 66}",0.9759268164634705,"{'Woman': 3.401491791009903, 'Man': 96.5985119342804}",Man,"{'asian': 21.81772180584409, 'indian': 5.615047441119261, 'black': 1.3403509077011457, 'white': 30.43657476466003, 'middle eastern': 23.87512488661708, 'latino hispanic': 16.915174792388108}",white,"{'angry': 97.04548716545105, 'disgust': 1.6604071091143313e-11, 'fear': 0.0004473991793929599, 'happy': 0.0019839260858134367, 'sad': 2.951078489422798, 'surprise': 1.1970868462891481e-12, 'neutral': 0.0010066674803965725}",angry,14364844.jpg
31,"{'x': 176, 'y': 185, 'w': 614, 'h': 759}",0.9999912977218628,"{'Woman': 99.87748265266418, 'Man': 0.12251664884388447}",Woman,"{'asian': 0.0043351614294806495, 'indian': 0.0037159792555030435, 'black': 0.00010268095138599165, 'white': 94.77410912513733, 'middle eastern': 1.5112814493477345, 'latino hispanic': 3.7064533680677414}",white,"{'angry': 4.727736487984657, 'disgust': 0.030059576965868473, 'fear': 38.44055235385895, 'happy': 0.03171342832501978, 'sad': 41.14125072956085, 'surprise': 0.1768115209415555, 'neutral': 15.451876819133759}",sad,image_3225.jpg
37,"{'x': 887, 'y': 387, 'w': 285, 'h': 325}",0.9998612403869629,"{'Woman': 99.99983310699463, 'Man': 0.00017276425978707266}",Woman,"{'asian': 0.21786910947412252, 'indian': 0.01720080035738647, 'black': 0.0015806357623660006, 'white': 95.17702460289001, 'middle eastern': 1.643594168126583, 'latino hispanic': 2.942737005650997}",white,"{'angry': 9.158213720359249e-05, 'disgust': 7.498085851440884e-12, 'fear': 70.439807798851, 'happy': 28.20809949684736, 'sad': 0.021827529263181492, 'surprise': 0.01056871105232044, 'neutral': 1.319610778666185}",fear,71772788.jpg
38,"{'x': 546, 'y': 348, 'w': 291, 'h': 393}",0.9986249208450317,"{'Woman': 97.46096730232239, 'Man': 2.5390351191163063}",Woman,"{'asian': 99.47951436042786, 'indian': 0.07695670938119292, 'black': 0.00023324960238824133, 'white': 0.18034476088359952, 'middle eastern': 0.0003163898099955986, 'latino hispanic': 0.26263766922056675}",asian,"{'angry': 1.054596435278654, 'disgust': 0.05153167876414955, 'fear': 13.318650424480438, 'happy': 84.89702343940735, 'sad': 0.5400481168180704, 'surprise': 0.0004911140877084108, 'neutral': 0.137660454493016}",happy,12702881.jpg
28,"{'x': 214, 'y': 195, 'w': 565, 'h': 730}",0.9999662637710571,"{'Woman': 88.13513517379761, 'Man': 11.864861845970154}",Woman,"{'asian': 3.9676261207611705, 'indian': 3.182787082527528, 'black': 0.5068284132276074, 'white': 40.84497581064413, 'middle eastern': 15.272446307235516, 'latino hispanic': 36.22533812824942}",white,"{'angry': 0.004777632784680463, 'disgust': 7.906240995225744e-06, 'fear': 0.016773138486314565, 'happy': 82.25407004356384, 'sad': 0.09179810876958072, 'surprise': 0.043307594023644924, 'neutral': 17.58926510810852}",happy,image_2439.jpg
31,"{'x': 640, 'y': 403, 'w': 268, 'h': 338}",0.9981114864349365,"{'Woman': 5.116923153400421, 'Man': 94.8830783367157}",Man,"{'asian': 1.116472176699172, 'indian': 0.2160257788613903, 'black': 0.03302128367439113, 'white': 89.07712632877387, 'middle eastern': 3.3329302568990147, 'latino hispanic': 6.224422155286202}",white,"{'angry': 0.06752949959774313, 'disgust': 4.465344627092987e-06, 'fear': 0.05926341753719255, 'happy': 79.08004993677437, 'sad': 0.42973386822544746, 'surprise': 0.006066342391535559, 'neutral': 20.357355198702525}",happy,47219004.jpg
32,"{'x': 1184, 'y': 275, 'w': 314, 'h': 412}",0.9999159574508667,"{'Woman': 99.99538660049438, 'Man': 0.004608830568031408}",Woman,"{'asian': 99.2287994350434, 'indian': 0.275120665118615, 'black': 0.0013622096243602392, 'white': 0.3048192113480912, 'middle eastern': 0.01991810330700388, 'latino hispanic': 0.16997729264470426}",asian,"{'angry': 7.0223825487685415e-06, 'disgust': 3.0223554705758544e-15, 'fear': 0.01331490625924617, 'happy': 0.004463338896113095, 'sad': 0.01344512260195269, 'surprise': 1.6594718064317465e-08, 'neutral': 99.96876716986094}",neutral,4700865.jpg
34,"{'x': 1179, 'y': 171, 'w': 310, 'h': 442}",0.9998082518577576,"{'Woman': 99.87106323242188, 'Man': 0.12893910752609372}",Woman,"{'asian': 47.299009561538696, 'indian': 10.672645270824432, 'black': 4.132231697440147, 'white': 9.88566130399704, 'middle eastern': 5.085165798664093, 'latino hispanic': 22.92528748512268}",asian,"{'angry': 1.075816125471361, 'disgust': 8.595657676164611e-06, 'fear': 0.00035245475200870225, 'happy': 5.814152184972297, 'sad': 3.53511741966709, 'surprise': 1.981173343560887e-07, 'neutral': 89.57455096093123}",neutral,47104739.jpg
29,"{'x': 544, 'y': 208, 'w': 270, 'h': 316}",0.9997813105583191,"{'Woman': 1.666705682873726, 'Man': 98.33329916000366}",Man,"{'asian': 2.00309194624424, 'indian': 0.015775783685967326, 'black': 0.00177585388883017, 'white': 95.86993455886841, 'middle eastern': 1.1600440368056297, 'latino hispanic': 0.949378963559866}",white,"{'angry': 83.7198793888092, 'disgust': 0.00423116835008841, 'fear': 7.198458909988403, 'happy': 0.0007193894361989805, 'sad': 9.008879959583282, 'surprise': 0.003579246185836382, 'neutral': 0.06425336468964815}",angry,57386401.jpg
34,"{'x': 525, 'y': 306, 'w': 386, 'h': 506}",0.9999409914016724,"{'Woman': 0.17595733515918255, 'Man': 99.82404708862305}",Man,"{'asian': 4.462532699108124, 'indian': 1.1667998507618904, 'black': 0.15566109213978052, 'white': 76.46764516830444, 'middle eastern': 7.433539628982544, 'latino hispanic': 10.313818603754044}",white,"{'angry': 2.1597252583339963, 'disgust': 0.02672551068051968, 'fear': 87.12547940763709, 'happy': 0.4005095228856518, 'sad': 2.4882798634934344, 'surprise': 3.704512340099355, 'neutral': 4.0947700497370985}",fear,67938053.jpg
19,"{'x': 919, 'y': 536, 'w': 184, 'h': 239}",0.9978082776069641,"{'Woman': 16.244108974933624, 'Man': 83.7558925151825}",Man,"{'asian': 99.94379878714099, 'indian': 0.011367087527190145, 'black': 4.911229947902273e-06, 'white': 0.019908483036993233, 'middle eastern': 2.1206449533045313e-05, 'latino hispanic': 0.02489232277849939}",asian,"{'angry': 0.12369146260199397, 'disgust': 7.582801748510073e-06, 'fear': 0.6103174499043882, 'happy': 97.78214719508324, 'sad': 0.2702223979044082, 'surprise': 0.25115906526487286, 'neutral': 0.9624468877974882}",happy,66748310.jpg
31,"{'x': 1321, 'y': 528, 'w': 301, 'h': 390}",0.9997994303703308,"{'Woman': 27.687448263168335, 'Man': 72.31255769729614}",Man,"{'asian': 92.89867281913757, 'indian': 0.3964490722864866, 'black': 0.05387461860664189, 'white': 4.510336369276047, 'middle eastern': 0.12822607532143593, 'latino hispanic': 2.0124362781643867}",asian,"{'angry': 0.010589432253244952, 'disgust': 9.40700698452406e-11, 'fear': 0.008785656769556956, 'happy': 0.3657347740670904, 'sad': 79.12934894140655, 'surprise': 0.0007783241480940446, 'neutral': 20.48475715427143}",sad,3000130.jpg
32,"{'x': 219, 'y': 742, 'w': 200, 'h': 262}",0.9999867677688599,"{'Woman': 97.47929573059082, 'Man': 2.5207022204995155}",Woman,"{'asian': 98.70359301567078, 'indian': 0.1508010202087462, 'black': 0.004132103640586138, 'white': 0.2147481543943286, 'middle eastern': 0.002847563155228272, 'latino hispanic': 0.9238836355507374}",asian,"{'angry': 0.006655233300989494, 'disgust': 3.206869214622543e-07, 'fear': 6.888201087713242, 'happy': 18.078938126564026, 'sad': 0.004985904161003418, 'surprise': 0.4788814578205347, 'neutral': 74.54233765602112}",neutral,8185516.jpg
26,"{'x': 1274, 'y': 235, 'w': 433, 'h': 545}",1.0,"{'Woman': 99.96989965438843, 'Man': 0.030107185011729598}",Woman,"{'asian': 77.85943150520325, 'indian': 4.71767745912075, 'black': 0.5040330346673727, 'white': 1.8655993044376373, 'middle eastern': 0.2917668782174587, 'latino hispanic': 14.761489629745483}",asian,"{'angry': 6.704018210885738, 'disgust': 0.0018021853645986629, 'fear': 46.943399674487154, 'happy': 0.028720739133418903, 'sad': 35.65424851724523, 'surprise': 0.0857148974002275, 'neutral': 10.582086672534148}",fear,39243928.jpg
29,"{'x': 856, 'y': 457, 'w': 368, 'h': 455}",0.9999754428863525,"{'Woman': 8.165974915027618, 'Man': 91.83402061462402}",Man,"{'asian': 21.405202578878097, 'indian': 24.684053697102822, 'black': 32.94668102900016, 'white': 2.8667815337441525, 'middle eastern': 2.309022568580798, 'latino hispanic': 15.78825225970122}",black,"{'angry': 3.2835247089579527, 'disgust': 12.46394514822633, 'fear': 0.09990396806397844, 'happy': 70.64660016576053, 'sad': 13.305134374209308, 'surprise': 0.002565232142037579, 'neutral': 0.19832846028080345}",happy,81276269.jpg
28,"{'x': 1140, 'y': 1220, 'w': 24, 'h': 25}",0.962002158164978,"{'Woman': 6.375769525766373, 'Man': 93.62422823905945}",Man,"{'asian': 0.40465765632689, 'indian': 1.5167487785220146, 'black': 0.2524412702769041, 'white': 55.17178177833557, 'middle eastern': 36.075252294540405, 'latino hispanic': 6.579116731882095}",white,"{'angry': 20.981517434120178, 'disgust': 0.05013449699617922, 'fear': 14.02185708284378, 'happy': 3.4248944371938705, 'sad': 10.088545083999634, 'surprise': 26.965633034706116, 'neutral': 24.46741908788681}",surprise,81276269.jpg
32,"{'x': 285, 'y': 212, 'w': 590, 'h': 722}",0.9999929666519165,"{'Woman': 83.63376259803772, 'Man': 16.36623740196228}",Woman,"{'asian': 99.96922016510723, 'indian': 0.011311370433210009, 'black': 4.5445765107008514e-05, 'white': 0.007154234356021511, 'middle eastern': 2.4020045309289e-06, 'latino hispanic': 0.01226581952532297}",asian,"{'angry': 4.537378083183994, 'disgust': 0.0009956871231163835, 'fear': 0.013518280891850634, 'happy': 49.66192845559973, 'sad': 0.8806766823617599, 'surprise': 0.0014476432718352054, 'neutral': 44.9040508384644}",happy,image_278.jpg
37,"{'x': 940, 'y': 226, 'w': 139, 'h': 187}",0.9996707439422607,"{'Woman': 90.70519804954529, 'Man': 9.294798970222473}",Woman,"{'asian': 0.43373461812734604, 'indian': 0.25397094432264566, 'black': 0.02335571189178154, 'white': 84.86497402191162, 'middle eastern': 6.060842424631119, 'latino hispanic': 8.363120257854462}",white,"{'angry': 1.878476506295407e-16, 'disgust': 1.326608465888812e-31, 'fear': 5.566583093740138e-21, 'happy': 100.0, 'sad': 1.5416072018331865e-16, 'surprise': 2.2966934140633034e-13, 'neutral': 1.1188235227166388e-06}",happy,58557908.jpg
