age,region,face_confidence,gender,dominant_gender,race,dominant_race,emotion,dominant_emotion,file_name
36,"{'x': 1126, 'y': 430, 'w': 234, 'h': 306}",0.9980660080909729,"{'Woman': 99.65158700942993, 'Man': 0.34841494634747505}",Woman,"{'asian': 97.41559624671936, 'indian': 0.61024553142488, 'black': 0.024623976787552238, 'white': 0.06825746386311948, 'middle eastern': 0.000846771763463039, 'latino hispanic': 1.8804298713803291}",asian,"{'angry': 6.355909511180139e-07, 'disgust': 7.089257232976307e-15, 'fear': 3.5607616756993386e-07, 'happy': 99.85491036503973, 'sad': 3.2832256649704524e-07, 'surprise': 0.003307588319117811, 'neutral': 0.14178397513383478}",happy,13984942.jpg
34,"{'x': 700, 'y': 404, 'w': 153, 'h': 160}",0.9955065250396729,"{'Woman': 0.006553990533575416, 'Man': 99.9934434890747}",Man,"{'asian': 90.96516263069661, 'indian': 2.440499246477991, 'black': 0.3229206347221893, 'white': 1.3931983880041108, 'middle eastern': 0.2656047549074596, 'latino hispanic': 4.612613274170551}",asian,"{'angry': 69.07788883711233, 'disgust': 5.217121292099798, 'fear': 10.90763006715416, 'happy': 0.00028947862306946074, 'sad': 10.60754530339893, 'surprise': 0.03949697531702664, 'neutral': 4.1500228166553}",angry,50874128.jpg
33,"{'x': 537, 'y': 486, 'w': 325, 'h': 414}",0.997908353805542,"{'Woman': 61.44578456878662, 'Man': 38.55421245098114}",Woman,"{'asian': 99.99998807907104, 'indian': 7.787358258237731e-09, 'black': 1.926624888814489e-12, 'white': 1.3862748460269358e-05, 'middle eastern': 1.6785406614996945e-10, 'latino hispanic': 2.0289826707653447e-06}",asian,"{'angry': 1.4312213007011058e-13, 'disgust': 2.9102221064193886e-21, 'fear': 1.33424788670175e-14, 'happy': 100.0, 'sad': 4.669219112914125e-11, 'surprise': 4.456640360049105e-15, 'neutral': 5.985039547296012e-09}",happy,12196761.jpg
41,"{'x': 800, 'y': 188, 'w': 386, 'h': 576}",0.9849886894226074,"{'Woman': 99.9957799911499, 'Man': 0.004221217386657372}",Woman,"{'asian': 15.210485458374023, 'indian': 1.243510376662016, 'black': 0.4900597967207432, 'white': 49.90924298763275, 'middle eastern': 8.71197059750557, 'latino hispanic': 24.434730410575867}",white,"{'angry': 0.05047991289757192, 'disgust': 0.003504441338009201, 'fear': 0.03881518496200442, 'happy': 89.54787850379944, 'sad': 0.30174069106578827, 'surprise': 0.09912276873365045, 'neutral': 9.958459436893463}",happy,78032930.jpg
24,"{'x': 539, 'y': 477, 'w': 560, 'h': 854}",0.9996626377105713,"{'Woman': 1.8269825726747513, 'Man': 98.17301034927368}",Man,"{'asian': 0.3835016395896673, 'indian': 3.453916690432379e-05, 'black': 0.0001063850731952698, 'white': 98.83665442466736, 'middle eastern': 0.051789957797154784, 'latino hispanic': 0.7279130630195141}",white,"{'angry': 4.3906353314850057e-07, 'disgust': 2.4075090181870453e-14, 'fear': 0.0007784703465989285, 'happy': 7.996341301774057e-07, 'sad': 99.99920129785522, 'surprise': 5.281342970169617e-13, 'neutral': 1.6721694745005176e-05}",sad,image_1808.jpg
34,"{'x': 187, 'y': 139, 'w': 560, 'h': 840}",0.9990192651748657,"{'Woman': 0.4178992472589016, 'Man': 99.58209991455078}",Man,"{'asian': 0.015075958242976412, 'indian': 0.539975086747115, 'black': 0.014421664805138994, 'white': 48.45052948299226, 'middle eastern': 40.2464085964208, 'latino hispanic': 10.733587934588666}",white,"{'angry': 0.000844700166779394, 'disgust': 1.3895665828842362e-09, 'fear': 0.0004919984187323356, 'happy': 99.93944763776348, 'sad': 9.58003227227618e-05, 'surprise': 0.0323243487568184, 'neutral': 0.026799792391421936}",happy,image_1808.jpg
34,"{'x': 893, 'y': 391, 'w': 173, 'h': 271}",0.9496035575866699,"{'Woman': 52.12268829345703, 'Man': 47.87731468677521}",Woman,"{'asian': 23.919034004211426, 'indian': 1.6245534643530846, 'black': 0.32783392816782, 'white': 52.67317295074463, 'middle eastern': 14.093154668807983, 'latino hispanic': 7.362254709005356}",white,"{'angry': 60.83599095559066, 'disgust': 6.308950627153206e-07, 'fear': 8.359979731612504e-05, 'happy': 39.12874395422602, 'sad': 0.0006616471122121813, 'surprise': 4.720732975019206e-08, 'neutral': 0.03452555889695489}",angry,68143239.jpg
33,"{'x': 573, 'y': 328, 'w': 513, 'h': 707}",0.9875955581665039,"{'Woman': 40.45168459415436, 'Man': 59.5483124256134}",Man,"{'asian': 4.030174869915827, 'indian': 5.80258177847645, 'black': 0.7576724951919908, 'white': 44.72981926558247, 'middle eastern': 34.0598385405348, 'latino hispanic': 10.619918032874827}",white,"{'angry': 0.10699786944314837, 'disgust': 4.275316212165592e-08, 'fear': 6.508365273475647, 'happy': 1.0537780821323395, 'sad': 0.033019433612935245, 'surprise': 72.22274541854858, 'neutral': 20.07509618997574}",surprise,49552940.jpg
39,"{'x': 773, 'y': 555, 'w': 287, 'h': 275}",0.9400355815887451,"{'Woman': 63.05493116378784, 'Man': 36.94506883621216}",Woman,"{'asian': 0.0624826913689191, 'indian': 0.01023597639762097, 'black': 7.035170448086255e-05, 'white': 97.44118436820413, 'middle eastern': 1.4483331634600856, 'latino hispanic': 1.0376953207072808}",white,"{'angry': 0.2539171604439616, 'disgust': 0.0005352302196115488, 'fear': 0.0069904475822113454, 'happy': 93.18620562553406, 'sad': 0.05957986577413976, 'surprise': 0.0009753797712619416, 'neutral': 6.491798162460327}",happy,62759750.jpg
28,"{'x': 1013, 'y': 364, 'w': 267, 'h': 343}",0.9816911816596985,"{'Woman': 99.70824122428894, 'Man': 0.2917616628110409}",Woman,"{'asian': 3.804966062307358, 'indian': 0.4996528383344412, 'black': 0.10358932195231318, 'white': 61.83003783226013, 'middle eastern': 4.6758197247982025, 'latino hispanic': 29.08593714237213}",white,"{'angry': 7.755232602357864, 'disgust': 0.13746967306360602, 'fear': 7.185424864292145, 'happy': 0.29377853497862816, 'sad': 68.9134418964386, 'surprise': 0.02164766046917066, 'neutral': 15.693001449108124}",sad,62454648.jpg
21,"{'x': 259, 'y': 122, 'w': 607, 'h': 768}",0.9999727010726929,"{'Woman': 96.23252153396606, 'Man': 3.767482563853264}",Woman,"{'asian': 60.27349233627319, 'indian': 3.3254023641347885, 'black': 1.2334148399531841, 'white': 15.395662188529968, 'middle eastern': 3.1101224943995476, 'latino hispanic': 16.661910712718964}",asian,"{'angry': 0.052358402172103524, 'disgust': 7.433590965000292e-08, 'fear': 0.09474115795455873, 'happy': 0.006458044663304463, 'sad': 17.644205689430237, 'surprise': 0.0051536997489165515, 'neutral': 82.19708800315857}",neutral,image_1185.jpg
32,"{'x': 607, 'y': 447, 'w': 611, 'h': 792}",0.9994267225265503,"{'Woman': 17.967094480991364, 'Man': 82.03290700912476}",Man,"{'asian': 2.523758706598436, 'indian': 0.23604547119343625, 'black': 0.029905564661219457, 'white': 86.29032536860402, 'middle eastern': 5.5394568396262125, 'latino hispanic': 5.380499839127083}",white,"{'angry': 0.00983403034391265, 'disgust': 2.846532349047211e-11, 'fear': 0.000328686616665789, 'happy': 5.789864963376949e-06, 'sad': 99.95899796974683, 'surprise': 7.81921634674447e-11, 'neutral': 0.030830228169197955}",sad,image_1185.jpg
24,"{'x': 232, 'y': 177, 'w': 604, 'h': 751}",0.9999977350234985,"{'Woman': 32.096779346466064, 'Man': 67.90321469306946}",Man,"{'asian': 1.1235113255679607, 'indian': 0.43389471247792244, 'black': 0.07525045657530427, 'white': 67.99315810203552, 'middle eastern': 8.873794972896576, 'latino hispanic': 21.500393748283386}",white,"{'angry': 5.675318204964417e-07, 'disgust': 3.4788668988665465e-11, 'fear': 0.00012174396855950777, 'happy': 99.54209929202804, 'sad': 0.0001029934869624755, 'surprise': 1.3553752059222106e-06, 'neutral': 0.45766941403813194}",happy,image_943.jpg
24,"{'x': 583, 'y': 532, 'w': 594, 'h': 741}",0.9997223019599915,"{'Woman': 6.464668363332748, 'Man': 93.53533387184143}",Man,"{'asian': 13.191986166475555, 'indian': 1.3055789473808944e-05, 'black': 7.256142152825364e-06, 'white': 86.73603376579688, 'middle eastern': 0.022051974965867395, 'latino hispanic': 0.04990899482588408}",white,"{'angry': 92.66748428344727, 'disgust': 0.00013948402965979767, 'fear': 1.818661205470562, 'happy': 0.3970922902226448, 'sad': 0.0007087597623467445, 'surprise': 5.115870386362076, 'neutral': 4.4507433472062985e-05}",angry,image_943.jpg
39,"{'x': 582, 'y': 160, 'w': 160, 'h': 246}",0.9965853691101074,"{'Woman': 0.052221055375412107, 'Man': 99.94778037071228}",Man,"{'asian': 85.0779345678052, 'indian': 2.2917715335948188, 'black': 0.463359132087775, 'white': 2.23548779550122, 'middle eastern': 0.38009979699401836, 'latino hispanic': 9.55134910651142}",asian,"{'angry': 0.4566172603517771, 'disgust': 0.0007894575901445933, 'fear': 0.6735400762408972, 'happy': 23.372450470924377, 'sad': 4.335549846291542, 'surprise': 4.699593958434889e-06, 'neutral': 71.1610496044159}",neutral,10321732.jpg
24,"{'x': 228, 'y': 139, 'w': 567, 'h': 768}",0.9999792575836182,"{'Woman': 93.20154786109924, 'Man': 6.798452138900757}",Woman,"{'asian': 7.476289032304351e-08, 'indian': 3.1802192823615627e-09, 'black': 1.0748250434209489e-11, 'white': 99.9969482421875, 'middle eastern': 0.0006989427674852777, 'latino hispanic': 0.0023532562408945523}",white,"{'angry': 0.056951764174655924, 'disgust': 9.499534170401122e-06, 'fear': 0.049121436331208725, 'happy': 0.361295228938474, 'sad': 0.5251828428466823, 'surprise': 0.0002658440211438153, 'neutral': 99.0071713332636}",neutral,image_8575.jpg
26,"{'x': 570, 'y': 477, 'w': 570, 'h': 779}",0.9998441934585571,"{'Woman': 11.05543076992035, 'Man': 88.94457221031189}",Man,"{'asian': 5.949800834059715, 'indian': 0.46300310641527176, 'black': 1.4406598173081875, 'white': 67.9067075252533, 'middle eastern': 7.206150144338608, 'latino hispanic': 17.033681273460388}",white,"{'angry': 1.590186171233654, 'disgust': 1.6047658398747444, 'fear': 1.5408829785883427, 'happy': 3.6985863000154495, 'sad': 89.33196067810059, 'surprise': 0.00014819860325587797, 'neutral': 2.233470417559147}",sad,image_8575.jpg
39,"{'x': 1133, 'y': 457, 'w': 113, 'h': 167}",0.9366064667701721,"{'Woman': 1.4942158944904804, 'Man': 98.50578904151917}",Man,"{'asian': 97.75175452232361, 'indian': 1.1682071723043919, 'black': 0.002927142850239761, 'white': 0.23390462156385183, 'middle eastern': 0.0009257531019102316, 'latino hispanic': 0.8422762155532837}",asian,"{'angry': 1.0929822735761263e-05, 'disgust': 1.1396290577891932e-07, 'fear': 0.0001332663259745459, 'happy': 99.56707954406738, 'sad': 0.017421184747945517, 'surprise': 9.333325579063967e-06, 'neutral': 0.4153475631028414}",happy,14364844.jpg
29,"{'x': 215, 'y': 150, 'w': 597, 'h': 785}",0.9999868869781494,"{'Woman': 99.95044469833374, 'Man': 0.04955030744895339}",Woman,"{'asian': 0.0013592642872761137, 'indian': 0.00089456640000781, 'black': 1.1420190985230544e-05, 'white': 96.64571861301175, 'middle eastern': 0.794043253007129, 'latino hispanic': 2.5579739024027526}",white,"{'angry': 5.430472269654274, 'disgust': 0.0650009314995259, 'fear': 4.306561127305031, 'happy': 0.09783093119040132, 'sad': 73.15385341644287, 'surprise': 0.33387066796422005, 'neutral': 16.61241203546524}",sad,image_3225.jpg
24,"{'x': 559, 'y': 488, 'w': 594, 'h': 802}",0.9998564720153809,"{'Woman': 5.121305212378502, 'Man': 94.8786973953247}",Man,"{'asian': 27.76601877617612, 'indian': 0.024641855243446798, 'black': 0.030230971640381618, 'white': 66.38565464190785, 'middle eastern': 3.7765483526529846, 'latino hispanic': 2.0168980041863915}",white,"{'angry': 1.4701363625201802e-10, 'disgust': 3.9904446549263733e-16, 'fear': 0.612042917256703, 'happy': 99.19120063676841, 'sad': 0.034290317575596876, 'surprise': 2.916759093346125e-06, 'neutral': 0.1624661691446506}",happy,image_3225.jpg
36,"{'x': 886, 'y': 377, 'w': 280, 'h': 320}",0.9997076392173767,"{'Woman': 99.99728202819824, 'Man': 0.0027221598429605365}",Woman,"{'asian': 0.07676499080844223, 'indian': 0.05392769235186279, 'black': 0.003968977398471907, 'white': 88.93094658851624, 'middle eastern': 3.3074770122766495, 'latino hispanic': 7.626918703317642}",white,"{'angry': 4.258739494389374e-06, 'disgust': 5.3267668665169055e-15, 'fear': 0.012609934492502362, 'happy': 99.02145862579346, 'sad': 0.02764489036053419, 'surprise': 0.9270751848816872, 'neutral': 0.011214202095288783}",happy,71772788.jpg
36,"{'x': 555, 'y': 326, 'w': 285, 'h': 407}",0.9983899593353271,"{'Woman': 95.7945168018341, 'Man': 4.205482453107834}",Woman,"{'asian': 98.78299236297607, 'indian': 0.23351646959781647, 'black': 0.0030663060897495598, 'white': 0.4388954024761915, 'middle eastern': 0.003064636985072866, 'latino hispanic': 0.5384698044508696}",asian,"{'angry': 0.00014080723076403956, 'disgust': 5.8616878018113994e-08, 'fear': 7.448622829642204e-08, 'happy': 99.99661445617676, 'sad': 0.00023100189991964726, 'surprise': 3.1901874475437353e-07, 'neutral': 0.0030076151233515702}",happy,12702881.jpg
29,"{'x': 225, 'y': 187, 'w': 570, 'h': 738}",0.9999889135360718,"{'Woman': 90.8604383468628, 'Man': 9.139568358659744}",Woman,"{'asian': 6.794717162847519, 'indian': 5.130783841013908, 'black': 0.9630673564970493, 'white': 32.663387060165405, 'middle eastern': 15.1959627866745, 'latino hispanic': 39.252084493637085}",latino hispanic,"{'angry': 0.08260748581960797, 'disgust': 0.0015006748981249984, 'fear': 0.12557301670312881, 'happy': 45.85745930671692, 'sad': 1.9488774240016937, 'surprise': 0.08099399274215102, 'neutral': 51.90298557281494}",neutral,image_2439.jpg
34,"{'x': 573, 'y': 539, 'w': 560, 'h': 734}",0.999642014503479,"{'Woman': 10.51618829369545, 'Man': 89.48380947113037}",Man,"{'asian': 55.59835433959961, 'indian': 0.00046117384044919163, 'black': 6.598368145205313e-05, 'white': 44.06437575817108, 'middle eastern': 0.2990144304931164, 'latino hispanic': 0.03772943455260247}",asian,"{'angry': 0.06942604500173301, 'disgust': 9.793494102110735e-05, 'fear': 28.321649332144816, 'happy': 11.460640219488157, 'sad': 0.019061471947873204, 'surprise': 60.10934472735791, 'neutral': 0.019782855539678366}",surprise,image_2439.jpg
34,"{'x': 657, 'y': 360, 'w': 293, 'h': 386}",0.9996904134750366,"{'Woman': 11.984135210514069, 'Man': 88.01586627960205}",Man,"{'asian': 0.02289368712808937, 'indian': 0.001377295393467648, 'black': 8.163431743923866e-05, 'white': 99.37545657157898, 'middle eastern': 0.14811622677370906, 'latino hispanic': 0.45207138173282146}",white,"{'angry': 9.61258365350659e-05, 'disgust': 6.668966268108534e-07, 'fear': 6.020635545667119e-07, 'happy': 99.63207244873047, 'sad': 0.19947926048189402, 'surprise': 1.789786038559199e-11, 'neutral': 0.1683578360825777}",happy,47219004.jpg
32,"{'x': 1186, 'y': 278, 'w': 300, 'h': 394}",0.9999277591705322,"{'Woman': 99.98453855514526, 'Man': 0.015463164891116321}",Woman,"{'asian': 99.86491799354553, 'indian': 0.05971807986497879, 'black': 4.348414677224355e-05, 'white': 0.04380959435366094, 'middle eastern': 0.0008802709999145009, 'latino hispanic': 0.03062850737478584}",asian,"{'angry': 0.0025238672291417632, 'disgust': 3.613978940252388e-13, 'fear': 0.006663267082952981, 'happy': 1.0206772924594652e-05, 'sad': 0.19542068476502208, 'surprise': 1.474411375387128e-08, 'neutral': 99.79538320275445}",neutral,4700865.jpg
34,"{'x': 1186, 'y': 173, 'w': 287, 'h': 440}",0.999929666519165,"{'Woman': 99.88442659378052, 'Man': 0.11556894751265645}",Woman,"{'asian': 58.27056169509888, 'indian': 9.190656989812851, 'black': 2.5877537205815315, 'white': 7.584968954324722, 'middle eastern': 2.809314616024494, 'latino hispanic': 19.556742906570435}",asian,"{'angry': 0.004107252971152775, 'disgust': 9.449797611083e-08, 'fear': 1.492697521143782e-06, 'happy': 91.76830649375916, 'sad': 0.012781901750713587, 'surprise': 9.053128802172239e-08, 'neutral': 8.214804530143738}",happy,47104739.jpg
39,"{'x': 506, 'y': 199, 'w': 307, 'h': 378}",0.9708815813064575,"{'Woman': 1.7427656799554825, 'Man': 98.25723171234131}",Man,"{'asian': 0.6279607677734356, 'indian': 0.15785161881009452, 'black': 0.016644833786663937, 'white': 86.68371359608851, 'middle eastern': 5.495113834447493, 'latino hispanic': 7.018716306609887}",white,"{'angry': 37.12350572627851, 'disgust': 1.27003378521544e-07, 'fear': 37.14563395328926, 'happy': 0.10537153667542776, 'sad': 21.334030787233207, 'surprise': 1.9913438607176637e-05, 'neutral': 4.291448508673729}",fear,57386401.jpg
42,"{'x': 533, 'y': 280, 'w': 368, 'h': 566}",0.9991668462753296,"{'Woman': 0.6649403367191553, 'Man': 99.33505654335022}",Man,"{'asian': 0.5822949577122927, 'indian': 0.5310688633471727, 'black': 0.04967544227838516, 'white': 85.58598160743713, 'middle eastern': 7.088012248277664, 'latino hispanic': 6.162964552640915}",white,"{'angry': 0.0289700494223892, 'disgust': 3.721690344364268e-08, 'fear': 89.03118241205006, 'happy': 0.000993964413538291, 'sad': 0.034469684504083935, 'surprise': 10.797715729202714, 'neutral': 0.10666560954712147}",fear,67938053.jpg
20,"{'x': 906, 'y': 537, 'w': 200, 'h': 231}",0.9766796827316284,"{'Woman': 10.922443866729736, 'Man': 89.07755613327026}",Man,"{'asian': 99.84040856361389, 'indian': 0.018998559971805662, 'black': 2.285688651681994e-05, 'white': 0.018396045197732747, 'middle eastern': 8.558479294151766e-05, 'latino hispanic': 0.12209141859784722}",asian,"{'angry': 0.0182871674028027, 'disgust': 4.067573756012747e-05, 'fear': 0.22183520644665994, 'happy': 28.901221090627974, 'sad': 1.3754322082061892, 'surprise': 1.007595811491955, 'neutral': 68.47559025738181}",neutral,66748310.jpg
34,"{'x': 1306, 'y': 524, 'w': 287, 'h': 382}",0.9931021928787231,"{'Woman': 31.914326548576355, 'Man': 68.0856704711914}",Man,"{'asian': 72.58105874061584, 'indian': 7.921294122934341, 'black': 2.060956135392189, 'white': 4.850685223937035, 'middle eastern': 0.7143493741750717, 'latino hispanic': 11.871656775474548}",asian,"{'angry': 1.7541203419422695, 'disgust': 1.1172121450633947e-05, 'fear': 2.8270641696972643, 'happy': 0.0037114757228932415, 'sad': 81.68397764158516, 'surprise': 0.0012845097732103886, 'neutral': 13.729823979160312}",sad,3000130.jpg
30,"{'x': 222, 'y': 713, 'w': 200, 'h': 300}",0.9888201355934143,"{'Woman': 72.08806872367859, 'Man': 27.91193425655365}",Woman,"{'asian': 36.85031235218048, 'indian': 6.135394796729088, 'black': 2.2832050919532776, 'white': 27.48923897743225, 'middle eastern': 13.648653030395508, 'latino hispanic': 13.593193888664246}",asian,"{'angry': 0.000997331881080754, 'disgust': 0.0004416059255163418, 'fear': 0.020542596757877618, 'happy': 0.10216063819825649, 'sad': 99.82432126998901, 'surprise': 4.809157072571679e-07, 'neutral': 0.05153532256372273}",sad,8185516.jpg
24,"{'x': 1266, 'y': 208, 'w': 440, 'h': 560}",0.9125358462333679,"{'Woman': 99.97326731681824, 'Man': 0.026728826924227178}",Woman,"{'asian': 63.803452253341675, 'indian': 5.449181422591209, 'black': 1.8034262582659721, 'white': 4.848940670490265, 'middle eastern': 1.0173199698328972, 'latino hispanic': 23.07768017053604}",asian,"{'angry': 1.5619069337844849, 'disgust': 2.6594479507480173e-06, 'fear': 5.457424744963646, 'happy': 3.892801316851546e-05, 'sad': 83.07068347930908, 'surprise': 0.0014734504475200083, 'neutral': 9.90847572684288}",sad,39243928.jpg
26,"{'x': 880, 'y': 439, 'w': 360, 'h': 461}",0.9981610178947449,"{'Woman': 1.7442567273974419, 'Man': 98.2557475566864}",Man,"{'asian': 20.08991539478302, 'indian': 26.014336943626404, 'black': 31.472182273864746, 'white': 2.311490848660469, 'middle eastern': 1.8283409997820854, 'latino hispanic': 18.28373223543167}",black,"{'angry': 0.5369516089558601, 'disgust': 84.94541049003601, 'fear': 0.33874837681651115, 'happy': 1.6535811126232147, 'sad': 12.04107403755188, 'surprise': 0.00012118463246224565, 'neutral': 0.4841119050979614}",disgust,81276269.jpg
31,"{'x': 283, 'y': 126, 'w': 590, 'h': 792}",0.9999481439590454,"{'Woman': 93.42673420906067, 'Man': 6.573263555765152}",Woman,"{'asian': 99.99674558639526, 'indian': 0.0007426906449836679, 'black': 1.4922733271305333e-06, 'white': 0.000458636259281775, 'middle eastern': 6.530085361333704e-07, 'latino hispanic': 0.002050640614470467}",asian,"{'angry': 7.162041962146759, 'disgust': 0.000699446127327974, 'fear': 0.0828494259621948, 'happy': 0.37710294127464294, 'sad': 18.412016332149506, 'surprise': 0.0005417849024524912, 'neutral': 73.96475076675415}",neutral,image_278.jpg
29,"{'x': 645, 'y': 467, 'w': 563, 'h': 799}",0.9976945519447327,"{'Woman': 60.35981774330139, 'Man': 39.64017927646637}",Woman,"{'asian': 71.68095449436254, 'indian': 0.24507496844083446, 'black': 0.12836949533662256, 'white': 21.819796047235005, 'middle eastern': 2.2717540238196823, 'latino hispanic': 3.854042949790603}",asian,"{'angry': 0.00329941450784684, 'disgust': 1.5829627947515572e-13, 'fear': 0.002033565518351452, 'happy': 3.468950276184046e-05, 'sad': 99.64482186107766, 'surprise': 1.2198662078977888e-09, 'neutral': 0.3498107170573304}",sad,image_278.jpg
