age,region,face_confidence,gender,dominant_gender,race,dominant_race,emotion,dominant_emotion,file_name
43,"{'x': 805, 'y': 209, 'w': 411, 'h': 565}",0.999897837638855,"{'Woman': 99.98382329940796, 'Man': 0.016170823073480278}",Woman,"{'asian': 38.025882840156555, 'indian': 3.6873210221529007, 'black': 1.6619760543107986, 'white': 31.681933999061584, 'middle eastern': 8.354566246271133, 'latino hispanic': 16.58831536769867}",asian,"{'angry': 0.10705568129196763, 'disgust': 0.01583517005201429, 'fear': 1.7023244872689247, 'happy': 10.37132814526558, 'sad': 1.8523063510656357, 'surprise': 0.01504745741840452, 'neutral': 85.93610525131226}",neutral,78032930.jpg
32,"{'x': 177, 'y': 146, 'w': 576, 'h': 818}",0.9999963045120239,"{'Woman': 0.42995885014533997, 'Man': 99.57004189491272}",Man,"{'asian': 0.026239323779009283, 'indian': 0.5489733535796404, 'black': 0.02206456265412271, 'white': 52.62951850891113, 'middle eastern': 35.443344712257385, 'latino hispanic': 11.329863965511322}",white,"{'angry': 0.008656452489330396, 'disgust': 4.2015442520345496e-07, 'fear': 0.0007032141148427765, 'happy': 96.37706258160249, 'sad': 0.0046043310264844315, 'surprise': 0.0013857551410336318, 'neutral': 3.607595181917857}",happy,image_1808.jpg
36,"{'x': 896, 'y': 406, 'w': 171, 'h': 237}",0.9999945163726807,"{'Woman': 99.9713122844696, 'Man': 0.028690139879472554}",Woman,"{'asian': 91.22612580941608, 'indian': 1.0825019901988517, 'black': 0.04193148716145162, 'white': 0.7548797907078516, 'middle eastern': 0.030077428580344786, 'latino hispanic': 6.86448134607299}",asian,"{'angry': 68.67799162864685, 'disgust': 9.200541994935918e-08, 'fear': 0.36929058842360973, 'happy': 0.9262585081160069, 'sad': 1.2477335520088673, 'surprise': 1.0110495907156292e-05, 'neutral': 28.778713941574097}",angry,68143239.jpg
34,"{'x': 566, 'y': 375, 'w': 499, 'h': 707}",0.9999822378158569,"{'Woman': 24.386222660541534, 'Man': 75.61377882957458}",Man,"{'asian': 99.99480247497559, 'indian': 0.0007776659003866371, 'black': 0.00017730864101395127, 'white': 0.0002303524752278463, 'middle eastern': 5.943407099806564e-07, 'latino hispanic': 0.004013954821857624}",asian,"{'angry': 14.267703890800476, 'disgust': 1.3198615614882277e-13, 'fear': 0.001287713439523941, 'happy': 8.539971076970687e-05, 'sad': 0.062452576821669936, 'surprise': 5.113635666020855e-05, 'neutral': 85.66842079162598}",neutral,49552940.jpg
39,"{'x': 774, 'y': 538, 'w': 286, 'h': 336}",0.999434769153595,"{'Woman': 90.55222868919373, 'Man': 9.447778016328812}",Woman,"{'asian': 0.00048051992962427903, 'indian': 2.6035215228148445e-05, 'black': 1.678974625995977e-07, 'white': 99.9288260936737, 'middle eastern': 0.030150171369314194, 'latino hispanic': 0.040518303285352886}",white,"{'angry': 3.48070265943079e-06, 'disgust': 5.592315239361101e-10, 'fear': 6.596189905394567e-05, 'happy': 99.87096786499023, 'sad': 0.02726384554989636, 'surprise': 3.2691531366745366e-12, 'neutral': 0.10170224122703075}",happy,62759750.jpg
22,"{'x': 630, 'y': 370, 'w': 231, 'h': 293}",0.999987006187439,"{'Woman': 6.4955636858940125, 'Man': 93.50443482398987}",Man,"{'asian': 99.99425411155869, 'indian': 1.4441092178297216e-05, 'black': 7.42699712560107e-08, 'white': 0.0032502535996329607, 'middle eastern': 1.379245415761675e-06, 'latino hispanic': 0.0024869324315361222}",asian,"{'angry': 0.0017502681657788344, 'disgust': 3.547528373490372e-10, 'fear': 0.0515253865160048, 'happy': 0.005981006324873306, 'sad': 0.1224990002810955, 'surprise': 0.00013267265330796363, 'neutral': 99.81811046600342}",neutral,10398160.jpg
24,"{'x': 1028, 'y': 389, 'w': 247, 'h': 330}",0.9994723200798035,"{'Woman': 99.65426325798035, 'Man': 0.3457350889220834}",Woman,"{'asian': 4.641850292682648, 'indian': 0.9415528737008572, 'black': 0.21324835252016783, 'white': 57.95474648475647, 'middle eastern': 7.52510204911232, 'latino hispanic': 28.723499178886414}",white,"{'angry': 0.7356118849284581, 'disgust': 4.1316885888357716e-05, 'fear': 0.19334610539875063, 'happy': 0.397874950863418, 'sad': 2.2583485995738863, 'surprise': 0.0012592385997099527, 'neutral': 96.41351678451996}",neutral,62454648.jpg
24,"{'x': 931, 'y': 672, 'w': 18, 'h': 21}",0.9538624882698059,"{'Woman': 4.165436327457428, 'Man': 95.83455920219421}",Man,"{'asian': 9.749495565951399, 'indian': 3.863903792035128, 'black': 1.9335381244375558, 'white': 53.4519429860183, 'middle eastern': 20.626721307430113, 'latino hispanic': 10.374390587283303}",white,"{'angry': 1.1013456620275974, 'disgust': 0.002028883136517834, 'fear': 2.341059222817421, 'happy': 32.61907696723938, 'sad': 63.84984254837036, 'surprise': 0.012452773808036, 'neutral': 0.07419545436277986}",sad,62454648.jpg
21,"{'x': 278, 'y': 195, 'w': 570, 'h': 728}",0.9997699856758118,"{'Woman': 35.28128266334534, 'Man': 64.71871137619019}",Man,"{'asian': 81.30826354026794, 'indian': 1.911151222884655, 'black': 0.21211325656622648, 'white': 5.604473501443863, 'middle eastern': 0.940096378326416, 'latino hispanic': 10.023896396160126}",asian,"{'angry': 4.488082975149155, 'disgust': 9.075822617887752e-05, 'fear': 23.65202307701111, 'happy': 0.1653672195971012, 'sad': 16.694092750549316, 'surprise': 4.571930319070816, 'neutral': 50.4284143447876}",neutral,image_1185.jpg
25,"{'x': 263, 'y': 211, 'w': 555, 'h': 725}",0.9992707371711731,"{'Woman': 3.1467773020267487, 'Man': 96.85322642326355}",Man,"{'asian': 1.7212048172950745, 'indian': 0.4996533505618572, 'black': 0.10789610678330064, 'white': 65.38858413696289, 'middle eastern': 8.028862625360489, 'latino hispanic': 24.25379753112793}",white,"{'angry': 7.695792891837527e-08, 'disgust': 1.1870938903906208e-12, 'fear': 1.3666257814293203e-05, 'happy': 99.99226331710815, 'sad': 6.016311004941599e-06, 'surprise': 3.372916945743043e-08, 'neutral': 0.007720335270278156}",happy,image_943.jpg
37,"{'x': 578, 'y': 182, 'w': 164, 'h': 215}",0.9991905093193054,"{'Woman': 0.022056911257095635, 'Man': 99.97794032096863}",Man,"{'asian': 86.17202639579773, 'indian': 3.630676493048668, 'black': 0.7281981874257326, 'white': 1.6673102974891663, 'middle eastern': 0.1304851844906807, 'latino hispanic': 7.671305537223816}",asian,"{'angry': 3.099871988609792, 'disgust': 0.0002864355905842915, 'fear': 0.41193091056574455, 'happy': 1.0045310216211054, 'sad': 8.031469371143654, 'surprise': 0.02654146494128973, 'neutral': 87.4253645628256}",neutral,10321732.jpg
25,"{'x': 239, 'y': 205, 'w': 549, 'h': 716}",0.9995633959770203,"{'Woman': 98.12691807746887, 'Man': 1.8730822950601578}",Woman,"{'asian': 0.00011500339048663991, 'indian': 2.2992429547833785e-05, 'black': 4.6813429828766745e-07, 'white': 99.60301513707819, 'middle eastern': 0.0915540957068319, 'latino hispanic': 0.3052923959469671}",white,"{'angry': 0.00031573401884088526, 'disgust': 5.0106283705497745e-09, 'fear': 0.22247058805078268, 'happy': 0.9208709932863712, 'sad': 0.16753643285483122, 'surprise': 0.00035694533835339826, 'neutral': 98.68844747543335}",neutral,image_8575.jpg
37,"{'x': 1136, 'y': 466, 'w': 111, 'h': 149}",0.999976396560669,"{'Woman': 0.27899821288883686, 'Man': 99.72099661827087}",Man,"{'asian': 98.21314790405606, 'indian': 0.6710145956742282, 'black': 0.0011825121464373587, 'white': 0.1424926502993882, 'middle eastern': 0.0007332797814455694, 'latino hispanic': 0.9714324254014999}",asian,"{'angry': 0.0007667591494288493, 'disgust': 0.00021336850565297643, 'fear': 0.000885224941183154, 'happy': 68.22563031025294, 'sad': 0.29382162039090637, 'surprise': 0.00029394713103851096, 'neutral': 31.478390869902476}",happy,14364844.jpg
24,"{'x': 1280, 'y': 952, 'w': 50, 'h': 60}",0.9671027064323425,"{'Woman': 3.7957262247800827, 'Man': 96.204274892807}",Man,"{'asian': 16.73627644777298, 'indian': 6.457923352718353, 'black': 2.7525216341018677, 'white': 28.777050971984863, 'middle eastern': 26.346275210380554, 'latino hispanic': 18.929952383041382}",white,"{'angry': 99.92964863357834, 'disgust': 3.2820497166726775e-07, 'fear': 0.03098453637958535, 'happy': 0.007350444940783527, 'sad': 0.029264010952689407, 'surprise': 1.8866623166962214e-06, 'neutral': 0.0027518415484743745}",angry,14364844.jpg
31,"{'x': 174, 'y': 184, 'w': 617, 'h': 762}",0.9999940395355225,"{'Woman': 99.8484194278717, 'Man': 0.15158571768552065}",Woman,"{'asian': 0.008408648637732037, 'indian': 0.008026344336044077, 'black': 0.00027886878185740395, 'white': 92.42663934389587, 'middle eastern': 2.284234712078256, 'latino hispanic': 5.272412986899196}",white,"{'angry': 6.05253279209137, 'disgust': 0.058952736435458064, 'fear': 39.866626262664795, 'happy': 0.021779004600830376, 'sad': 40.54866433143616, 'surprise': 0.2788407960906625, 'neutral': 13.172602653503418}",sad,image_3225.jpg
37,"{'x': 885, 'y': 385, 'w': 291, 'h': 327}",0.999860405921936,"{'Woman': 99.99994039535522, 'Man': 6.228582947187533e-05}",Woman,"{'asian': 0.2957000397145748, 'indian': 0.018519043806008995, 'black': 0.002209998456237372, 'white': 94.67726945877075, 'middle eastern': 1.6272999346256256, 'latino hispanic': 3.379002958536148}",white,"{'angry': 0.0002356704953854205, 'disgust': 6.610250541383422e-11, 'fear': 16.09669029712677, 'happy': 81.52723908424377, 'sad': 0.01785414933692664, 'surprise': 0.0190267528523691, 'neutral': 2.338959090411663}",happy,71772788.jpg
39,"{'x': 544, 'y': 344, 'w': 292, 'h': 397}",0.9983994364738464,"{'Woman': 98.932284116745, 'Man': 1.0677107609808445}",Woman,"{'asian': 99.4858562639866, 'indian': 0.0789066765457646, 'black': 0.00018740770409017506, 'white': 0.1986752382621311, 'middle eastern': 0.0002525634877674754, 'latino hispanic': 0.23612793545442434}",asian,"{'angry': 9.215116847371974e-05, 'disgust': 8.163229203717037e-07, 'fear': 2.001264753914711e-06, 'happy': 99.75888729095459, 'sad': 1.1628170426547513e-05, 'surprise': 0.001232778413395863, 'neutral': 0.23977388627827168}",happy,12702881.jpg
27,"{'x': 215, 'y': 196, 'w': 564, 'h': 731}",0.9999668598175049,"{'Woman': 83.2758367061615, 'Man': 16.72416478395462}",Woman,"{'asian': 4.593681445341196, 'indian': 3.698192384731316, 'black': 0.5913205797267306, 'white': 37.76113914019699, 'middle eastern': 15.507000118911273, 'latino hispanic': 37.84866558603439}",latino hispanic,"{'angry': 0.002214507185271941, 'disgust': 1.4220073119020071e-06, 'fear': 0.005271729605738074, 'happy': 86.30985021591187, 'sad': 0.033480837009847164, 'surprise': 0.09915399132296443, 'neutral': 13.550031185150146}",happy,image_2439.jpg
30,"{'x': 640, 'y': 404, 'w': 267, 'h': 338}",0.9984757304191589,"{'Woman': 4.929905012249947, 'Man': 95.07009983062744}",Man,"{'asian': 0.8595331478675428, 'indian': 0.1940018615385161, 'black': 0.03059554072913787, 'white': 88.54757087855687, 'middle eastern': 3.660492535174783, 'latino hispanic': 6.707808320783577}",white,"{'angry': 0.03874743124470115, 'disgust': 2.764062969617953e-05, 'fear': 0.10739224962890148, 'happy': 75.44047236442566, 'sad': 0.49353158101439476, 'surprise': 0.0009366069207317196, 'neutral': 23.918895423412323}",happy,47219004.jpg
31,"{'x': 1184, 'y': 276, 'w': 315, 'h': 412}",0.9999294281005859,"{'Woman': 99.99674558639526, 'Man': 0.0032560805266257375}",Woman,"{'asian': 98.95643585660672, 'indian': 0.33590697822910415, 'black': 0.0020999511776812144, 'white': 0.4276842133810647, 'middle eastern': 0.02935087716063125, 'latino hispanic': 0.24852269879118793}",asian,"{'angry': 1.2567067664971825e-06, 'disgust': 1.6173944341201956e-16, 'fear': 0.07457596641432149, 'happy': 0.0004294136885763592, 'sad': 0.009807809250988453, 'surprise': 1.970423172878347e-08, 'neutral': 99.91518260059564}",neutral,4700865.jpg
34,"{'x': 1179, 'y': 171, 'w': 309, 'h': 443}",0.9998120665550232,"{'Woman': 99.80968832969666, 'Man': 0.1903155934996903}",Woman,"{'asian': 49.617791175842285, 'indian': 9.945975244045258, 'black': 3.4915369004011154, 'white': 10.563977807760239, 'middle eastern': 4.968607053160667, 'latino hispanic': 21.412114799022675}",asian,"{'angry': 0.43359375558793545, 'disgust': 8.908438786647821e-06, 'fear': 0.00013271998113850714, 'happy': 9.664685279130936, 'sad': 2.5490928441286087, 'surprise': 4.531085728842754e-07, 'neutral': 87.35249042510986}",neutral,47104739.jpg
28,"{'x': 538, 'y': 198, 'w': 281, 'h': 328}",0.9997871518135071,"{'Woman': 0.653033098205924, 'Man': 99.34697151184082}",Man,"{'asian': 0.8713934463091557, 'indian': 0.002888352920688527, 'black': 0.0002380563217206889, 'white': 98.44278711762581, 'middle eastern': 0.32848434797861004, 'latino hispanic': 0.35420542551363404}",white,"{'angry': 8.070815354585648, 'disgust': 0.00590158742852509, 'fear': 1.100997719913721, 'happy': 0.003334253779030405, 'sad': 59.72298979759216, 'surprise': 0.057376589393243194, 'neutral': 31.038591265678406}",sad,57386401.jpg
36,"{'x': 524, 'y': 305, 'w': 386, 'h': 507}",0.9999436140060425,"{'Woman': 0.17370317364111543, 'Man': 99.82629418373108}",Man,"{'asian': 3.8150135427713394, 'indian': 0.9775725193321705, 'black': 0.11238384759053588, 'white': 78.26395630836487, 'middle eastern': 7.094983756542206, 'latino hispanic': 9.736089408397675}",white,"{'angry': 1.3238966749433667, 'disgust': 0.012839540356340664, 'fear': 83.65031079646221, 'happy': 0.7023254969179038, 'sad': 2.3109770419028948, 'surprise': 4.050658160369616, 'neutral': 7.9489854933040744}",fear,67938053.jpg
19,"{'x': 917, 'y': 536, 'w': 184, 'h': 237}",0.9959942102432251,"{'Woman': 44.3252831697464, 'Man': 55.67471981048584}",Man,"{'asian': 99.90625977516174, 'indian': 0.015793456987012178, 'black': 1.0109012293924025e-05, 'white': 0.041420612251386046, 'middle eastern': 9.404594720763271e-05, 'latino hispanic': 0.03642025403678417}",asian,"{'angry': 0.0007546304914285429, 'disgust': 2.291782097429973e-07, 'fear': 0.021624236251227558, 'happy': 91.09464287757874, 'sad': 0.005195883568376303, 'surprise': 0.2353354124352336, 'neutral': 8.642439544200897}",happy,66748310.jpg
30,"{'x': 1322, 'y': 529, 'w': 299, 'h': 388}",0.9998276233673096,"{'Woman': 38.117823004722595, 'Man': 61.882174015045166}",Man,"{'asian': 94.43647331756671, 'indian': 0.2889787433768817, 'black': 0.03677079073930046, 'white': 3.644470063511126, 'middle eastern': 0.08925215324920079, 'latino hispanic': 1.5040480601432251}",asian,"{'angry': 0.05546434549614787, 'disgust': 2.1796811022767315e-07, 'fear': 0.18514952389523387, 'happy': 19.39324587583542, 'sad': 57.01930522918701, 'surprise': 0.005383250754675828, 'neutral': 23.341450095176697}",sad,3000130.jpg
32,"{'x': 223, 'y': 744, 'w': 199, 'h': 254}",0.9999798536300659,"{'Woman': 94.62971091270447, 'Man': 5.370289087295532}",Woman,"{'asian': 93.16090304618496, 'indian': 0.6955305528956981, 'black': 0.067800275831686, 'white': 1.3010677725713118, 'middle eastern': 0.05536066348951539, 'latino hispanic': 4.719332514365465}",asian,"{'angry': 0.01028248225338757, 'disgust': 1.2541327976123284e-07, 'fear': 0.31189629808068275, 'happy': 29.207870364189148, 'sad': 0.008046082075452432, 'surprise': 0.03499224258121103, 'neutral': 70.42691707611084}",neutral,8185516.jpg
26,"{'x': 1272, 'y': 235, 'w': 436, 'h': 546}",1.0,"{'Woman': 99.97465014457703, 'Man': 0.025348825147375464}",Woman,"{'asian': 81.965571641922, 'indian': 4.186435416340828, 'black': 0.3518198151141405, 'white': 1.450241357088089, 'middle eastern': 0.20052362233400345, 'latino hispanic': 11.845409870147705}",asian,"{'angry': 17.253738180025707, 'disgust': 0.0024738033627028718, 'fear': 30.15403629267432, 'happy': 0.0023069114387778865, 'sad': 46.77102248495951, 'surprise': 0.01333049519746722, 'neutral': 5.8030944051202775}",sad,39243928.jpg
28,"{'x': 857, 'y': 457, 'w': 368, 'h': 457}",0.9999762773513794,"{'Woman': 10.378605127334595, 'Man': 89.6213948726654}",Man,"{'asian': 23.33399047458115, 'indian': 24.416728282971874, 'black': 31.764148578891074, 'white': 2.6680854808143066, 'middle eastern': 2.1553707662445762, 'latino hispanic': 15.661681631903745}",black,"{'angry': 6.698846817016602, 'disgust': 37.379759550094604, 'fear': 0.8154414594173431, 'happy': 24.023807048797607, 'sad': 30.84457218647003, 'surprise': 0.013058948388788849, 'neutral': 0.22451276890933514}",disgust,81276269.jpg
30,"{'x': 1132, 'y': 1215, 'w': 37, 'h': 38}",0.8139987587928772,"{'Woman': 8.75905156135559, 'Man': 91.24094843864441}",Man,"{'asian': 6.502234935760498, 'indian': 5.527621880173683, 'black': 1.4322377741336823, 'white': 47.55991995334625, 'middle eastern': 22.453659772872925, 'latino hispanic': 16.52432531118393}",white,"{'angry': 94.2742523118408, 'disgust': 0.0017610419630833768, 'fear': 0.1588124992921948, 'happy': 5.510640845336964, 'sad': 0.012903665670505354, 'surprise': 0.034945463167046796, 'neutral': 0.006688316023724363}",angry,81276269.jpg
30,"{'x': 1287, 'y': 591, 'w': 22, 'h': 27}",0.7494555115699768,"{'Woman': 31.64164125919342, 'Man': 68.35835576057434}",Man,"{'asian': 47.883939616914965, 'indian': 4.52486974149166, 'black': 3.2981461017218887, 'white': 20.827500273436325, 'middle eastern': 10.693029206575703, 'latino hispanic': 12.772519157679032}",asian,"{'angry': 0.004322457607486285, 'disgust': 5.547712844666819e-08, 'fear': 3.6450643092393875, 'happy': 1.4381731860339642, 'sad': 81.08358979225159, 'surprise': 8.073807578057313e-06, 'neutral': 13.828840851783752}",sad,81276269.jpg
32,"{'x': 285, 'y': 212, 'w': 591, 'h': 723}",0.9999934434890747,"{'Woman': 83.54048132896423, 'Man': 16.459520161151886}",Woman,"{'asian': 99.94073509816737, 'indian': 0.02098937964143259, 'black': 0.0001299815685510767, 'white': 0.0118818774159906, 'middle eastern': 6.52379309489634e-06, 'latino hispanic': 0.026259328406860138}",asian,"{'angry': 5.630182847380638, 'disgust': 0.0007278017619682942, 'fear': 0.013362822937779129, 'happy': 71.69527411460876, 'sad': 0.42121680453419685, 'surprise': 0.0018058244677376933, 'neutral': 22.23743200302124}",happy,image_278.jpg
