age,region,face_confidence,gender,dominant_gender,race,dominant_race,emotion,dominant_emotion,file_name
52,"{'x': 643, 'y': 277, 'w': 495, 'h': 683}",0.9988240599632263,"{'Woman': 0.10990366572514176, 'Man': 99.89008903503418}",Man,"{'asian': 93.70685815811157, 'indian': 2.079957537353039, 'black': 0.044871598947793245, 'white': 0.6632113829255104, 'middle eastern': 0.0067007400502916425, 'latino hispanic': 3.4984059631824493}",asian,"{'angry': 0.18918701680377126, 'disgust': 0.02016403741436079, 'fear': 1.284962985664606, 'happy': 93.61111521720886, 'sad': 1.53011130169034, 'surprise': 0.021479027054738253, 'neutral': 3.34298238158226}",happy,3391976.jpg
21,"{'x': 977, 'y': 396, 'w': 350, 'h': 437}",0.9998239874839783,"{'Woman': 3.315930813550949, 'Man': 96.68407440185547}",Man,"{'asian': 100.0, 'indian': 1.7045944517013467e-09, 'black': 5.282827445968395e-16, 'white': 1.207243749412612e-08, 'middle eastern': 4.4943538402811124e-15, 'latino hispanic': 2.4419993804869478e-08}",asian,"{'angry': 2.6256748341833494e-08, 'disgust': 1.4891192466020894e-10, 'fear': 2.5216482850475967e-06, 'happy': 99.99995827674617, 'sad': 3.287129209357704e-07, 'surprise': 3.314681409369972e-10, 'neutral': 4.399982720640098e-05}",happy,68749995.jpg
34,"{'x': 1133, 'y': 436, 'w': 232, 'h': 305}",0.9995040893554688,"{'Woman': 99.75436329841614, 'Man': 0.24563942570239305}",Woman,"{'asian': 86.88022337916176, 'indian': 2.1181319571294734, 'black': 0.44428152671832166, 'white': 1.029111288232957, 'middle eastern': 0.10115386727051345, 'latino hispanic': 9.42709483827291}",asian,"{'angry': 2.3890372008566566e-09, 'disgust': 2.274250279468524e-20, 'fear': 2.4387345811086768e-11, 'happy': 99.99834895124131, 'sad': 4.960492490625093e-11, 'surprise': 5.064096288838859e-06, 'neutral': 0.0016464021499801777}",happy,13984942.jpg
41,"{'x': 708, 'y': 387, 'w': 148, 'h': 189}",0.9996693134307861,"{'Woman': 0.08622219902463257, 'Man': 99.91377592086792}",Man,"{'asian': 49.03277766313819, 'indian': 15.690691388763025, 'black': 4.57085167517046, 'white': 7.087010045408005, 'middle eastern': 3.7667422721693193, 'latino hispanic': 19.851917642126363}",asian,"{'angry': 32.17812478542328, 'disgust': 0.04122195241507143, 'fear': 5.831683799624443, 'happy': 8.540503699805413e-05, 'sad': 58.530497550964355, 'surprise': 0.00011759846074710367, 'neutral': 3.418268635869026}",sad,50874128.jpg
32,"{'x': 540, 'y': 482, 'w': 318, 'h': 401}",0.9996668100357056,"{'Woman': 63.20227384567261, 'Man': 36.797720193862915}",Woman,"{'asian': 100.0, 'indian': 4.5361596423543205e-10, 'black': 4.7713498267732747e-14, 'white': 6.763511084528773e-07, 'middle eastern': 1.8949775017380877e-11, 'latino hispanic': 1.201219679280996e-07}",asian,"{'angry': 1.7508191699261702e-16, 'disgust': 2.407497479550389e-24, 'fear': 1.5596235833155035e-17, 'happy': 100.0, 'sad': 6.105516398312088e-13, 'surprise': 5.027329759519394e-17, 'neutral': 1.6744848563288173e-08}",happy,12196761.jpg
41,"{'x': 806, 'y': 210, 'w': 395, 'h': 541}",0.9996154308319092,"{'Woman': 99.9870777130127, 'Man': 0.012919880100525916}",Woman,"{'asian': 25.884927861984245, 'indian': 3.3049417766893967, 'black': 1.3421119990713595, 'white': 38.76867525390835, 'middle eastern': 11.120406456017879, 'latino hispanic': 19.578940843280606}",white,"{'angry': 6.889723067615705e-05, 'disgust': 2.887800221174075e-06, 'fear': 0.001131437147705583, 'happy': 91.82292222976685, 'sad': 0.024382531410083175, 'surprise': 0.004149263622821309, 'neutral': 8.147340267896652}",happy,78032930.jpg
38,"{'x': 200, 'y': 193, 'w': 560, 'h': 784}",0.9992117881774902,"{'Woman': 0.10633759666234255, 'Man': 99.89365935325623}",Man,"{'asian': 0.016185891581699252, 'indian': 0.5387037992477417, 'black': 0.015523791080340743, 'white': 49.00184869766235, 'middle eastern': 42.86137819290161, 'latino hispanic': 7.566358149051666}",white,"{'angry': 0.01449248929970094, 'disgust': 1.459866720008312e-05, 'fear': 0.004844732543452861, 'happy': 96.72640601081777, 'sad': 0.029447418037550983, 'surprise': 0.09586946710823868, 'neutral': 3.1289227302166545}",happy,image_1808.jpg
43,"{'x': 896, 'y': 382, 'w': 177, 'h': 261}",0.9991176724433899,"{'Woman': 98.95667433738708, 'Man': 1.0433284565806389}",Woman,"{'asian': 84.5445504513115, 'indian': 2.439921122188635, 'black': 0.07608362810625899, 'white': 2.0617449022379457, 'middle eastern': 0.35349088499640735, 'latino hispanic': 10.52421021605791}",asian,"{'angry': 99.88734126091003, 'disgust': 6.4918172088522e-13, 'fear': 0.0013489625416696072, 'happy': 0.011920816905330867, 'sad': 0.09368198807351291, 'surprise': 2.515495407459656e-10, 'neutral': 0.005711870107916184}",angry,68143239.jpg
33,"{'x': 576, 'y': 371, 'w': 485, 'h': 678}",0.999798595905304,"{'Woman': 27.73762345314026, 'Man': 72.26237654685974}",Man,"{'asian': 99.99984502792358, 'indian': 2.1227084801012097e-05, 'black': 2.1389327287124615e-05, 'white': 1.1881570394223218e-06, 'middle eastern': 2.6261114810521846e-09, 'latino hispanic': 0.00011119799410153064}",asian,"{'angry': 7.74468407034874, 'disgust': 5.2025538824912454e-11, 'fear': 0.26059632655233145, 'happy': 0.00016753182308093528, 'sad': 0.12598867760971189, 'surprise': 0.010801792814163491, 'neutral': 91.85776114463806}",neutral,49552940.jpg
37,"{'x': 773, 'y': 560, 'w': 276, 'h': 304}",0.9993118047714233,"{'Woman': 83.71597528457642, 'Man': 16.284023225307465}",Woman,"{'asian': 0.000990617263596505, 'indian': 0.00013313791669133934, 'black': 8.907429460691674e-07, 'white': 99.71399307250977, 'middle eastern': 0.12646563118323684, 'latino hispanic': 0.15841784188523889}",white,"{'angry': 0.001600916039024014, 'disgust': 1.3825436628867038e-08, 'fear': 3.83215308374929e-06, 'happy': 96.39818668365479, 'sad': 3.49782332777977, 'surprise': 7.920834669584986e-11, 'neutral': 0.10239005787298083}",happy,62759750.jpg
22,"{'x': 630, 'y': 355, 'w': 223, 'h': 305}",0.9996683597564697,"{'Woman': 15.508916974067688, 'Man': 84.49108600616455}",Man,"{'asian': 99.99998807907104, 'indian': 1.5415545229213734e-08, 'black': 1.3967303604933007e-11, 'white': 1.244170277914236e-05, 'middle eastern': 5.027932497431165e-10, 'latino hispanic': 5.0227281889192454e-06}",asian,"{'angry': 0.005222769634455681, 'disgust': 1.1330334048256982e-10, 'fear': 0.006458189839799096, 'happy': 0.015116390741848394, 'sad': 0.2064012114048726, 'surprise': 1.1102882830995013e-06, 'neutral': 99.76680277388112}",neutral,10398160.jpg
27,"{'x': 1019, 'y': 363, 'w': 262, 'h': 347}",0.9984862804412842,"{'Woman': 99.92498755455017, 'Man': 0.07500816136598587}",Woman,"{'asian': 2.723199315369129, 'indian': 0.39634257555007935, 'black': 0.07917932234704494, 'white': 65.14449715614319, 'middle eastern': 3.948807343840599, 'latino hispanic': 27.70797610282898}",white,"{'angry': 1.1398152448236942, 'disgust': 0.00017073143681045622, 'fear': 0.08219145820476115, 'happy': 74.99697208404541, 'sad': 4.13341224193573, 'surprise': 0.0039156981074484065, 'neutral': 19.643530249595642}",happy,62454648.jpg
20,"{'x': 289, 'y': 182, 'w': 557, 'h': 723}",0.9997069239616394,"{'Woman': 8.439428359270096, 'Man': 91.56056642532349}",Man,"{'asian': 80.05531788531755, 'indian': 2.01932793341016, 'black': 0.2625654764551492, 'white': 4.915216033484463, 'middle eastern': 0.7828238422064593, 'latino hispanic': 11.964752461284693}",asian,"{'angry': 0.6040923657472351, 'disgust': 5.154700862531775e-08, 'fear': 1.8981504454106357, 'happy': 0.0005200464184615722, 'sad': 8.23377047382417, 'surprise': 0.012792080122691698, 'neutral': 89.25067718331081}",neutral,image_1185.jpg
23,"{'x': 247, 'y': 166, 'w': 582, 'h': 793}",0.9996576309204102,"{'Woman': 58.20208191871643, 'Man': 41.79792106151581}",Woman,"{'asian': 0.06923783221282065, 'indian': 0.05975987296551466, 'black': 0.005199408042244613, 'white': 82.4521541595459, 'middle eastern': 3.611494228243828, 'latino hispanic': 13.80215436220169}",white,"{'angry': 1.87428794602714e-10, 'disgust': 3.6072079458248635e-17, 'fear': 2.736587161788378e-10, 'happy': 99.9062061253909, 'sad': 1.0962249539815716e-07, 'surprise': 7.347187532757012e-10, 'neutral': 0.09379516681925457}",happy,image_943.jpg
34,"{'x': 582, 'y': 179, 'w': 165, 'h': 220}",0.9992995262145996,"{'Woman': 0.037395727122202516, 'Man': 99.96260404586792}",Man,"{'asian': 77.3993955492613, 'indian': 5.626429952766297, 'black': 1.6027026833714655, 'white': 2.773836792936134, 'middle eastern': 0.4319595896130556, 'latino hispanic': 12.16567380223714}",asian,"{'angry': 3.5201042890548706, 'disgust': 0.6823820993304253, 'fear': 6.914722174406052, 'happy': 11.994056403636932, 'sad': 10.460357367992401, 'surprise': 0.006987739470787346, 'neutral': 66.42138957977295}",neutral,10321732.jpg
25,"{'x': 242, 'y': 180, 'w': 543, 'h': 739}",0.999526858329773,"{'Woman': 96.84643745422363, 'Man': 3.153558075428009}",Woman,"{'asian': 1.373016097009926e-05, 'indian': 2.1833414249500244e-06, 'black': 2.8960094756095847e-08, 'white': 99.87987281323996, 'middle eastern': 0.02551261264307944, 'latino hispanic': 0.09459398606975543}",white,"{'angry': 0.009603582865911819, 'disgust': 8.008577390092003e-06, 'fear': 8.32306494254261, 'happy': 4.827671785811888, 'sad': 0.41118005878806463, 'surprise': 0.08993665641727486, 'neutral': 86.33853711715562}",neutral,image_8575.jpg
37,"{'x': 1138, 'y': 462, 'w': 112, 'h': 159}",0.9992884397506714,"{'Woman': 0.6977430544793606, 'Man': 99.3022620677948}",Man,"{'asian': 97.01623916625977, 'indian': 1.0665071196854115, 'black': 0.0050731141527649015, 'white': 0.6075412500649691, 'middle eastern': 0.00744435383239761, 'latino hispanic': 1.2971946969628334}",asian,"{'angry': 0.0023691852723158498, 'disgust': 0.0022109048085384143, 'fear': 0.03614607773567455, 'happy': 99.12483090906328, 'sad': 0.05977293250660196, 'surprise': 0.003803074513815128, 'neutral': 0.7708644488224059}",happy,14364844.jpg
38,"{'x': 226, 'y': 178, 'w': 574, 'h': 760}",0.9994155168533325,"{'Woman': 99.97950196266174, 'Man': 0.020499381935223937}",Woman,"{'asian': 0.0033079735810964453, 'indian': 0.0030046485307253954, 'black': 4.635874396459862e-05, 'white': 94.08885205321623, 'middle eastern': 1.6788874822191884, 'latino hispanic': 4.225898413413669}",white,"{'angry': 7.395434379577637, 'disgust': 0.07505074026994407, 'fear': 16.315941512584686, 'happy': 0.3553826827555895, 'sad': 66.94126725196838, 'surprise': 0.30611047986894846, 'neutral': 8.610816299915314}",sad,image_3225.jpg
37,"{'x': 888, 'y': 384, 'w': 289, 'h': 316}",0.9995514750480652,"{'Woman': 99.99842643737793, 'Man': 0.001574062480358407}",Woman,"{'asian': 0.30826799156302315, 'indian': 0.05734207705614542, 'black': 0.005350800437245094, 'white': 91.9453272884694, 'middle eastern': 2.830877748921186, 'latino hispanic': 4.8528315302334395}",white,"{'angry': 4.6367304662453535e-06, 'disgust': 6.065050775685553e-14, 'fear': 2.0756063982844353, 'happy': 97.8434681892395, 'sad': 0.000201562284019019, 'surprise': 0.0006730652330588782, 'neutral': 0.08004794362932444}",happy,71772788.jpg
41,"{'x': 547, 'y': 337, 'w': 292, 'h': 411}",0.9991536140441895,"{'Woman': 97.94055819511414, 'Man': 2.059445343911648}",Woman,"{'asian': 99.2605447769165, 'indian': 0.11595494579523802, 'black': 0.0003468556087682373, 'white': 0.3396598156541586, 'middle eastern': 0.0005596073606284335, 'latino hispanic': 0.28293621726334095}",asian,"{'angry': 0.03636757461824412, 'disgust': 6.5616732320464815e-06, 'fear': 0.005147348451531121, 'happy': 99.94920491566717, 'sad': 0.004154297989327593, 'surprise': 0.0001636346577906096, 'neutral': 0.004959948137284593}",happy,12702881.jpg
31,"{'x': 230, 'y': 184, 'w': 557, 'h': 728}",0.9993526339530945,"{'Woman': 81.18023872375488, 'Man': 18.819761276245117}",Woman,"{'asian': 5.831173807382584, 'indian': 3.554057329893112, 'black': 0.6545210257172585, 'white': 39.5952969789505, 'middle eastern': 14.842228591442108, 'latino hispanic': 35.52272319793701}",white,"{'angry': 0.00647694687359035, 'disgust': 4.559859334563043e-06, 'fear': 0.01973635226022452, 'happy': 50.58675408363342, 'sad': 0.3244195133447647, 'surprise': 0.203733891248703, 'neutral': 48.858872056007385}",happy,image_2439.jpg
29,"{'x': 648, 'y': 392, 'w': 292, 'h': 363}",0.9994938373565674,"{'Woman': 6.444593518972397, 'Man': 93.5554027557373}",Man,"{'asian': 2.0098023116588593, 'indian': 0.6536622066050768, 'black': 0.1770107657648623, 'white': 79.65116500854492, 'middle eastern': 7.492677867412567, 'latino hispanic': 10.015679895877838}",white,"{'angry': 6.783336630178383e-05, 'disgust': 7.225793314385998e-10, 'fear': 1.7098104265755865e-06, 'happy': 97.7929413318634, 'sad': 0.013398411101661623, 'surprise': 3.7446032941090834e-07, 'neutral': 2.193586528301239}",happy,47219004.jpg
32,"{'x': 1189, 'y': 276, 'w': 295, 'h': 403}",0.9997679591178894,"{'Woman': 99.98632669448853, 'Man': 0.01367688673781231}",Woman,"{'asian': 99.48238140554649, 'indian': 0.22016940342105587, 'black': 0.00044327384048229866, 'white': 0.17501660864602225, 'middle eastern': 0.005716617352583426, 'latino hispanic': 0.11627262934772618}",asian,"{'angry': 0.0005377739853429375, 'disgust': 3.501565806038787e-13, 'fear': 0.0015372766938526183, 'happy': 0.00012009056717943167, 'sad': 0.09557806188240647, 'surprise': 6.982592455628822e-10, 'neutral': 99.90222454071045}",neutral,4700865.jpg
34,"{'x': 1180, 'y': 177, 'w': 313, 'h': 450}",0.9996540546417236,"{'Woman': 99.87034797668457, 'Man': 0.1296547125093639}",Woman,"{'asian': 70.29578685760498, 'indian': 6.785059720277786, 'black': 1.3381052762269974, 'white': 5.339578166604042, 'middle eastern': 1.795053854584694, 'latino hispanic': 14.446412026882172}",asian,"{'angry': 0.0012224679086245095, 'disgust': 3.437350956138479e-09, 'fear': 1.2331911782919562e-07, 'happy': 98.7305700022322, 'sad': 0.004753979657431783, 'surprise': 3.682546430826154e-12, 'neutral': 1.2634530485244422}",happy,47104739.jpg
39,"{'x': 539, 'y': 181, 'w': 278, 'h': 367}",0.9997627139091492,"{'Woman': 2.8308644890785217, 'Man': 97.16914296150208}",Man,"{'asian': 22.630074620246887, 'indian': 1.6309194266796112, 'black': 0.6027850788086653, 'white': 54.9144446849823, 'middle eastern': 10.211223363876343, 'latino hispanic': 10.010553151369095}",white,"{'angry': 14.915172755718231, 'disgust': 2.6837393418688293e-09, 'fear': 0.07185708964243531, 'happy': 0.05734178121201694, 'sad': 3.527727350592613, 'surprise': 0.0018651770005817525, 'neutral': 81.42603635787964}",neutral,57386401.jpg
37,"{'x': 553, 'y': 330, 'w': 364, 'h': 497}",0.9996302127838135,"{'Woman': 0.07947020349092782, 'Man': 99.92052912712097}",Man,"{'asian': 4.128098487854004, 'indian': 3.666696324944496, 'black': 0.8269962854683399, 'white': 51.05804204940796, 'middle eastern': 19.671210646629333, 'latino hispanic': 20.648954808712006}",white,"{'angry': 17.44349539953525, 'disgust': 0.006240080239968122, 'fear': 7.015048621291086, 'happy': 0.015034971538021828, 'sad': 70.62371723369155, 'surprise': 0.0023400342736631754, 'neutral': 4.894113329754671}",sad,67938053.jpg
20,"{'x': 909, 'y': 526, 'w': 198, 'h': 228}",0.9991368651390076,"{'Woman': 2.323235385119915, 'Man': 97.67677187919617}",Man,"{'asian': 99.99782443033602, 'indian': 3.0978553836767335e-05, 'black': 5.688423682531552e-09, 'white': 0.0006542096733703921, 'middle eastern': 1.4115432331670012e-06, 'latino hispanic': 0.0014893003004570204}",asian,"{'angry': 3.0960300989590905e-08, 'disgust': 6.91427700887765e-14, 'fear': 0.00025191757231368683, 'happy': 99.99951124191284, 'sad': 5.287828841460396e-06, 'surprise': 1.072783177846759e-05, 'neutral': 0.00021759690298495116}",happy,66748310.jpg
30,"{'x': 1331, 'y': 522, 'w': 275, 'h': 411}",0.9997802376747131,"{'Woman': 53.40263843536377, 'Man': 46.59735858440399}",Woman,"{'asian': 93.99623274803162, 'indian': 0.6827371194958687, 'black': 0.08290645782835782, 'white': 2.797417901456356, 'middle eastern': 0.08319364278577268, 'latino hispanic': 2.357516810297966}",asian,"{'angry': 0.001730859003146179, 'disgust': 9.540678163069963e-21, 'fear': 1.1447625616542445e-10, 'happy': 0.09402394643984735, 'sad': 3.4235432622153894e-05, 'surprise': 2.9833370596300864e-15, 'neutral': 99.90420937538147}",neutral,3000130.jpg
34,"{'x': 217, 'y': 725, 'w': 211, 'h': 287}",0.9989513158798218,"{'Woman': 95.66636085510254, 'Man': 4.333643242716789}",Woman,"{'asian': 97.0505653053859, 'indian': 0.21172080985282718, 'black': 0.012166900703387004, 'white': 0.6667414146209606, 'middle eastern': 0.015313430961742607, 'latino hispanic': 2.043491537481042}",asian,"{'angry': 0.00044488451749202795, 'disgust': 1.7164119084367435e-09, 'fear': 0.0012447204426280223, 'happy': 99.93921518325806, 'sad': 7.852663088669942e-05, 'surprise': 0.00036656820157077163, 'neutral': 0.05865636048838496}",happy,8185516.jpg
24,"{'x': 1283, 'y': 212, 'w': 425, 'h': 575}",0.9970341920852661,"{'Woman': 99.97647404670715, 'Man': 0.02352380834054202}",Woman,"{'asian': 73.70336055755615, 'indian': 5.289402976632118, 'black': 0.9557094424962997, 'white': 3.2883264124393463, 'middle eastern': 0.5953316576778889, 'latino hispanic': 16.167868673801422}",asian,"{'angry': 18.404419720172882, 'disgust': 0.00011949978215852752, 'fear': 10.647876560688019, 'happy': 0.000887536043592263, 'sad': 52.38813757896423, 'surprise': 0.001554654045321513, 'neutral': 18.557003140449524}",sad,39243928.jpg
27,"{'x': 879, 'y': 440, 'w': 355, 'h': 464}",0.9998094439506531,"{'Woman': 2.0834509283304214, 'Man': 97.91655540466309}",Man,"{'asian': 22.963126003742218, 'indian': 23.139572143554688, 'black': 29.104167222976685, 'white': 2.928980253636837, 'middle eastern': 2.2720225155353546, 'latino hispanic': 19.592133164405823}",black,"{'angry': 0.11189662121365197, 'disgust': 29.469485847323288, 'fear': 1.4715780449854163, 'happy': 0.21480411640132166, 'sad': 68.54054740312978, 'surprise': 3.107154114905326e-05, 'neutral': 0.191660073833768}",sad,81276269.jpg
26,"{'x': 877, 'y': 373, 'w': 171, 'h': 158}",0.9991227984428406,"{'Woman': 2.6529381051659584, 'Man': 97.3470687866211}",Man,"{'asian': 36.65090123718388, 'indian': 12.872747354075155, 'black': 0.4315581429933395, 'white': 26.599477326838812, 'middle eastern': 9.722231907977575, 'latino hispanic': 13.723080678169767}",asian,"{'angry': 10.439811147473915, 'disgust': 1.0768373796826345e-07, 'fear': 0.1263815991796137, 'happy': 88.89530433472343, 'sad': 0.5297350997048498, 'surprise': 0.00011185379465960015, 'neutral': 0.00864927102731849}",happy,49091400.jpg
30,"{'x': 287, 'y': 206, 'w': 594, 'h': 745}",0.9995096921920776,"{'Woman': 77.8235912322998, 'Man': 22.176408767700195}",Woman,"{'asian': 99.91878270618813, 'indian': 0.027891363631977955, 'black': 0.0001981114228178105, 'white': 0.015515887404807652, 'middle eastern': 5.803452997688596e-06, 'latino hispanic': 0.03760831829340418}",asian,"{'angry': 0.10548244369984344, 'disgust': 3.336715616833895e-07, 'fear': 0.008289778373584494, 'happy': 82.25001308321797, 'sad': 0.0036690787229295106, 'surprise': 0.011885775931757577, 'neutral': 17.620658264081683}",happy,image_278.jpg
36,"{'x': 939, 'y': 220, 'w': 145, 'h': 193}",0.9995948672294617,"{'Woman': 97.64537811279297, 'Man': 2.354625053703785}",Woman,"{'asian': 0.7000611163675785, 'indian': 0.48320735804736614, 'black': 0.05187054048292339, 'white': 80.1980197429657, 'middle eastern': 8.660721778869629, 'latino hispanic': 9.906118363142014}",white,"{'angry': 7.976245041918982e-16, 'disgust': 1.1919250778261691e-31, 'fear': 1.3603145081712536e-21, 'happy': 99.9999821186055, 'sad': 5.36628532654685e-16, 'surprise': 2.6427201889413578e-14, 'neutral': 1.901507402742199e-05}",happy,58557908.jpg
30,"{'x': 1165, 'y': 340, 'w': 241, 'h': 272}",0.9987874627113342,"{'Woman': 0.1754992757923901, 'Man': 99.82450008392334}",Man,"{'asian': 10.53457111120224, 'indian': 2.8395310044288635, 'black': 0.4855726845562458, 'white': 52.20782160758972, 'middle eastern': 9.28691029548645, 'latino hispanic': 24.645596742630005}",white,"{'angry': 1.12899923697114, 'disgust': 8.325224537530929e-09, 'fear': 1.432628948805359e-05, 'happy': 98.86970520019531, 'sad': 0.000565090977033833, 'surprise': 1.4833230199684522e-07, 'neutral': 0.0007179911335697398}",happy,102495577.jpg
34,"{'x': 439, 'y': 275, 'w': 317, 'h': 436}",0.9996511936187744,"{'Woman': 99.9447762966156, 'Man': 0.055222935043275356}",Woman,"{'asian': 99.99979734420776, 'indian': 5.1518755928015025e-08, 'black': 2.7320962332766374e-10, 'white': 0.00015456233768418315, 'middle eastern': 1.9185568064794545e-09, 'latino hispanic': 5.287473641146789e-05}",asian,"{'angry': 0.00030014655294507975, 'disgust': 6.165334302116188e-10, 'fear': 5.336968911251461e-05, 'happy': 99.99940395355225, 'sad': 5.734464707529696e-05, 'surprise': 1.6968453031562802e-08, 'neutral': 0.00018992499235537252}",happy,79640812.jpg
